"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0704859";"70280";"GRAY-LA-VILLE";"013T";"AV PIERRE CURIE";"GAY";"D00";"X0";"9";"BC7";"PCG";"ANC";"TRM";;;"Lambert II Etendu";"845107.7211331544";"2276380.933557581"
"0704861";"70280";"GRAY-LA-VILLE";"013T";"AV PIERRE CURIE";"GAY";"D00";"X0";"15";"BC7";"PCG";"ANC";"TDL";;;"Lambert II Etendu";"845040.4553614088";"2276355.526531309"
"0704864";"70280";"GRAY-LA-VILLE";"013T";"AV PIERRE CURIE";"GAY";"D00";"X0";"21";"BC7";"PCG";"ANC";;;;"Lambert II Etendu";"844919.3798251345";"2276307.867324913"
"0704868";"70280";"GRAY-LA-VILLE";"013T";"AV PIERRE CURIE";"GAY";"D00";"X0";"22";"BC7";"PCG";"ANC";"TDL";;;"Lambert II Etendu";"844848.2940795762";"2276286.5699580233"
"0704877";"70280";"GRAY-LA-VILLE";"020T";"RUE SONJOUR";"GAY";"D00";"X0";"79";"BC8";"PCG";"TDL";;;;"Lambert II Etendu";"844772.6278115709";"2276516.1811407097"
"0704856";"70280";"GRAY-LA-VILLE";"013T";"AV PIERRE CURIE";"GAY";"D00";"X0";"3";"BH8";"PCG";"TRM";"TRN";;;"Lambert II Etendu";"845182.0515112801";"2276430.185702733"
"0704866";"70280";"GRAY-LA-VILLE";"013T";"AV PIERRE CURIE";"GAY";"D00";"X0";"29";"BM7";"TRN";;;;;"Lambert II Etendu";"844889.2601099019";"2276299.946226894"
"0704883";"70280";"GRAY-LA-VILLE";"005T";"RUE CHENILLE";"GAY";"F00";"X0";"";"BM8";"PCH";"PRT";"TRM";"TDL";"PKO";"Lambert II Etendu";"843914.4044684366";"2276056.6702747946"
"0704881";"70280";"GRAY-LA-VILLE";"023T";"RUE VAL DE SAONE";"GAY";"D00";"X0";"";"BS7";"TRN";;;;;"Lambert II Etendu";"844583.582821152";"2276444.950934749"
"0704854";"70280";"GRAY-LA-VILLE";"021T";"IMP TILLEULS";"GAY";"D00";"X0";"";"BS7";"PCG";"TRM";"TRN";;;"Lambert II Etendu";"845170.6325101953";"2276447.701709194"
"0704855";"70280";"GRAY-LA-VILLE";"021T";"IMP TILLEULS";"GAY";"D00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"845145.4315902777";"2276466.8728715936"
"0704857";"70280";"GRAY-LA-VILLE";"013T";"AV PIERRE CURIE";"GAY";"D00";"X0";"5";"BS7";;;;;;"Lambert II Etendu";"845163.1371811889";"2276409.9309136327"
"0704858";"70280";"GRAY-LA-VILLE";"013T";"AV PIERRE CURIE";"GAY";"D00";"X0";"7";"BR7";"TRN";;;;;"Lambert II Etendu";"845134.07828588";"2276394.6344832145"
"0704860";"70280";"GRAY-LA-VILLE";"018T";"RUE MESANGES";"GAY";"D00";"X0";"22";"BS7";"TRN";;;;;"Lambert II Etendu";"844991.4315127967";"2276457.906769261"
"0704862";"70280";"GRAY-LA-VILLE";"001T";"RUE AVENIR";"GAY";"D00";"X0";"8";"BS7";;;;;;"Lambert II Etendu";"845070.5180286022";"2276285.743112088"
"0704863";"70280";"GRAY-LA-VILLE";"006T";"AV JEAN DOMINIQUE";"GAY";"D00";"X0";"17";"BS7";"TRN";;;;;"Lambert II Etendu";"844802.5361710702";"2276437.8594847647"
"0704865";"70280";"GRAY-LA-VILLE";"013T";"AV PIERRE CURIE";"GAY";"D00";"X0";"23";"BS7";;;;;;"Lambert II Etendu";"844922.0511781466";"2276310.2031295146"
"0704870";"70280";"GRAY-LA-VILLE";"013T";"AV PIERRE CURIE";"GAY";"D00";"X0";"26B";"BS7";;;;;;"Lambert II Etendu";"844822.6964507604";"2276257.509534937"
"0704871";"70280";"GRAY-LA-VILLE";"013T";"AV PIERRE CURIE";"GAY";"D00";"X0";"36";"BS7";;;;;;"Lambert II Etendu";"844723.2517358153";"2276188.6799888844"
"0704878";"70280";"GRAY-LA-VILLE";"020T";"RUE SONJOUR";"GAY";"D00";"X0";"37";"BS7";"TCR";;;;;"Lambert II Etendu";"844898.5933305088";"2276551.985481805"
"0704879";"70280";"GRAY-LA-VILLE";"023T";"RUE VAL DE SAONE";"GAY";"D00";"X0";"481";"BS7";"TRM";"TRN";"TDL";;;"Lambert II Etendu";"844675.0410782461";"2276506.0305662323"
