"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0728645";"70351";"MOLLANS";"001T";"RUE PROFESSEUR COLIN";"POM";"D00";"X0";"";"BH8";"PCG";"TRM";"TRN";"TDL";;"Lambert II Etendu";"902721.5146675088";"2302432.317576921"
"0728649";"70351";"MOLLANS";"004T";"RTE VY LES LURE";"POM";"D00";"X0";"";"BH8";"PCG";"TRM";"TRN";;;"Lambert II Etendu";"903092.4179302113";"2302153.370016799"
"0728651";"70351";"MOLLANS";"012T";"RUE CHARRIERE";"POM";"D00";"X0";"";"BS6";"TCR";;;;;"Lambert II Etendu";"903045.7748873357";"2302314.443786665"
"0728652";"70351";"MOLLANS";"003T";"VOIE CORNE DES BROSSES";"POM";"D00";"X0";"";"BS7";"TRN";;;;;"Lambert II Etendu";"903078.1231783354";"2302429.106306713"
"0728653";"70351";"MOLLANS";"003T";"VOIE CORNE DES BROSSES";"POM";"D00";"X0";"";"BS8";"TRN";;;;;"Lambert II Etendu";"903113.449762919";"2302490.6690133084"
"0728654";"70351";"MOLLANS";"003T";"VOIE CORNE DES BROSSES";"POM";"D00";"X0";"";"BS7";"TRN";;;;;"Lambert II Etendu";"903129.2070478731";"2302510.9616499036"
"0728647";"70351";"MOLLANS";"007T";"RTE ARPENANS";"POM";"D00";"X0";"9";"BS8";"TRN";;;;;"Lambert II Etendu";"902974.4315560178";"2301982.5399366887"
"0728648";"70351";"MOLLANS";"019T";"IMP TILLON";"POM";"D00";"X0";"";"BS8";"TRN";;;;;"Lambert II Etendu";"903058.3833016458";"2301876.2642524885"
"0728650";"70351";"MOLLANS";"012T";"RUE CHARRIERE";"POM";"D00";"X0";"";"MS7";"PCG";"TDL";;;;"Lambert II Etendu";"903046.5197767599";"2302273.1042266237"
"0728646";"70351";"MOLLANS";"009T";"CHE NITRIERE";"POM";"D00";"X0";"";"MS7";"PCG";;;;;"Lambert II Etendu";"902649.3225724224";"2301933.379821693"
"0740360";"70351";"MOLLANS";"010T";"RTE LIEVANS";"POM";"D00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"902650.5906977148";"2301945.3200759594"
"0740359";"70351";"MOLLANS";"005T";"GRANDE. RUE";"POM";"D00";"X0";"2";"EDF";"TRN";;;;;"Lambert II Etendu";"902796.0182646003";"2302187.5041537634"
