"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0731839";"70116";"CHAGEY-ET-GENECHIER";"0170";"RUE GYPSIERES";"HCT";"S00";"X0";"";"BC7";;;;;;"Lambert II Etendu";"931114.0495073295";"2300163.4971840363"
"0731840";"70116";"CHAGEY-ET-GENECHIER";"0170";"RUE GYPSIERES";"HCT";"S00";"X0";"";"BC7";;;;;;"Lambert II Etendu";"931146.2616934997";"2300166.418413725"
"0731836";"70116";"CHAGEY-ET-GENECHIER";"0170";"RUE GYPSIERES";"HCT";"S00";"X0";"";"BH7";"TCR";;;;;"Lambert II Etendu";"931031.2225167536";"2300143.4455856434"
"0731837";"70116";"CHAGEY-ET-GENECHIER";"0170";"RUE GYPSIERES";"HCT";"S00";"X0";"";"BH7";"PRT";"TCR";;;;"Lambert II Etendu";"931054.4420139587";"2300161.266213316"
"0731838";"70116";"CHAGEY-ET-GENECHIER";"0170";"RUE GYPSIERES";"HCT";"S00";"X0";"";"BH7";"TCR";;;;;"Lambert II Etendu";"931084.5602913674";"2300170.1942674867"
"0731841";"70116";"CHAGEY-ET-GENECHIER";"0170";"RUE GYPSIERES";"HCT";"S00";"X0";"";"BH7";"TCR";;;;;"Lambert II Etendu";"931173.3874657708";"2300172.7662514145"
"0731842";"70116";"CHAGEY-ET-GENECHIER";"0170";"RUE GYPSIERES";"HCT";"S00";"X0";"";"BH7";"TCR";;;;;"Lambert II Etendu";"931206.9553255399";"2300178.362237872"
"0731831";"70116";"CHAGEY-ET-GENECHIER";"0170";"RUE GYPSIERES";"HCT";"S00";"X0";"";"BS7";"TCR";;;;;"Lambert II Etendu";"930922.408500348";"2300009.4672864866"
"0731833";"70116";"CHAGEY-ET-GENECHIER";"0170";"RUE GYPSIERES";"HCT";"S00";"X0";"";"BH8";"TRM";"REC";;;;"Lambert II Etendu";"930936.3634710877";"2300076.13605669"
"0731846";"70116";"CHAGEY-ET-GENECHIER";"0170";"RUE GYPSIERES";"HCT";"S00";"X0";"7";"BH7";;;;;;"Lambert II Etendu";"931420.8211059959";"2300166.614238194"
