"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0726466";"70420";"PONT-SUR-L OGNON";"002T";"RTE ESPRELS";"VSX";"B00";"X0";"";"BC6";"TCR";;;;;"Lambert II Etendu";"904473.3798856367";"2287795.2077521808"
"0726444";"70420";"PONT-SUR-L OGNON";"002T";"RTE ESPRELS";"VSX";"B00";"X0";"";"BC6";"TDL";;;;;"Lambert II Etendu";"904474.8228419572";"2288489.5809591394"
"0726464";"70420";"PONT-SUR-L OGNON";"002T";"RTE ESPRELS";"VSX";"B00";"X0";"";"BC7";"ANC";;;;;"Lambert II Etendu";"904431.6610127981";"2287848.7224101983"
"0726465";"70420";"PONT-SUR-L OGNON";"002T";"RTE ESPRELS";"VSX";"B00";"X0";"";"BC7";"ANC";"TCR";;;;"Lambert II Etendu";"904448.5074870907";"2287819.3463948225"
"0726427";"70420";"PONT-SUR-L OGNON";"002T";"RTE ESPRELS";"VSX";"B00";"X0";"";"BC6";"ANC";"TCR";;;;"Lambert II Etendu";"904446.9138012344";"2289121.772003506"
"0726417";"70420";"PONT-SUR-L OGNON";"002T";"RTE ESPRELS";"VSX";"B00";"X0";"";"BC7";;;;;;"Lambert II Etendu";"904299.7715722085";"2289353.5467147497"
"0726443";"70420";"PONT-SUR-L OGNON";"002T";"RTE ESPRELS";"VSX";"B00";"X0";"";"BC6";"TDL";"REC";;;;"Lambert II Etendu";"904479.9996879273";"2288520.833138727"
"0726426";"70420";"PONT-SUR-L OGNON";"002T";"RTE ESPRELS";"VSX";"B00";"X0";"";"BC6";"ANC";;;;;"Lambert II Etendu";"904441.1292108193";"2289153.5730430144"
"0726429";"70420";"PONT-SUR-L OGNON";"002T";"RTE ESPRELS";"VSX";"B00";"X0";"";"BC6";;;;;;"Lambert II Etendu";"904441.9119243028";"2289043.21534343"
"0726430";"70420";"PONT-SUR-L OGNON";"002T";"RTE ESPRELS";"VSX";"B00";"X0";"";"BC6";"ANC";;;;;"Lambert II Etendu";"904447.7618413211";"2289007.706821043"
"0726437";"70420";"PONT-SUR-L OGNON";"002T";"RTE ESPRELS";"VSX";"B00";"X0";"";"BC7";"ANC";;;;;"Lambert II Etendu";"904513.054543528";"2288740.362484455"
"0726438";"70420";"PONT-SUR-L OGNON";"002T";"RTE ESPRELS";"VSX";"B00";"X0";"";"BC7";"ANC";"TCR";;;;"Lambert II Etendu";"904522.5097594138";"2288703.1843023817"
"0726415";"70420";"PONT-SUR-L OGNON";"002T";"RTE ESPRELS";"VSX";"B00";"X0";"";"BC7";"PRT";;;;;"Lambert II Etendu";"904250.5314091295";"2289416.6945073437"
"0726454";"70420";"PONT-SUR-L OGNON";"002T";"RTE ESPRELS";"VSX";"B00";"X0";"";"BC8";"ANC";"TRM";"TRN";;;"Lambert II Etendu";"904326.055567102";"2288196.001639554"
