"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0726230";"70349";"MOIMAY";"021T";"LA GRANGE D ANCIN";"VSX";"B00";"X0";"";"BH7";"PCG";"PRT";"TRM";"TRN";"REC";"Lambert II Etendu";"905252.8245106335";"2293779.8981323605"
"0030866";"70349";"MOIMAY";"022T";"RTE MARAST";"VSX";"C00";"X0";"";"BM6";;;;;;"Lambert II Etendu";"905979.6104603453";"2291701.508207972"
"0030865";"70349";"MOIMAY";"022T";"RTE MARAST";"VSX";"C00";"X0";"";"BM6";;;;;;"Lambert II Etendu";"906001.8934555245";"2291715.0937354523"
"0030880";"70349";"MOIMAY";"022T";"RTE MARAST";"VSX";"C00";"X0";"";"BM7";"PRT";;;;;"Lambert II Etendu";"905448.4013313146";"2291777.004849863"
"0030868";"70349";"MOIMAY";"022T";"RTE MARAST";"VSX";"C00";"X0";"";"BM8";"TCR";;;;;"Lambert II Etendu";"905904.9752448401";"2291726.2183517683"
"0030858";"70349";"MOIMAY";"022T";"RTE MARAST";"VSX";"C00";"X0";"";"BM8";"PRT";"TRN";;;;"Lambert II Etendu";"906223.7599959967";"2291874.2830502875"
"0030860";"70349";"MOIMAY";"022T";"RTE MARAST";"VSX";"C00";"X0";"";"BM8";"TCR";;;;;"Lambert II Etendu";"906154.7377053546";"2291839.1634166194"
"0030878";"70349";"MOIMAY";"022T";"RTE MARAST";"VSX";"C00";"X0";"";"BM8";"PRT";"TRM";;;;"Lambert II Etendu";"905505.0344987968";"2291755.4402977396"
"0030870";"70349";"MOIMAY";"022T";"RTE MARAST";"VSX";"C00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"905823.627342723";"2291730.1718118354"
"0030871";"70349";"MOIMAY";"022T";"RTE MARAST";"VSX";"C00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"905781.5467211214";"2291732.632809301"
"0030879";"70349";"MOIMAY";"022T";"RTE MARAST";"VSX";"C00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"905474.4524923953";"2291763.878841389"
"0030861";"70349";"MOIMAY";"022T";"RTE MARAST";"VSX";"C00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"906130.9497401915";"2291815.8508192883"
"0030862";"70349";"MOIMAY";"022T";"RTE MARAST";"VSX";"C00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"906090.3745188115";"2291789.256616623"
"0030864";"70349";"MOIMAY";"022T";"RTE MARAST";"VSX";"C00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"906025.8459545326";"2291737.672089673"
"0030863";"70349";"MOIMAY";"022T";"RTE MARAST";"VSX";"C00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"906058.2887014166";"2291763.6590476534"
"0030869";"70349";"MOIMAY";"022T";"RTE MARAST";"VSX";"C00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"905860.6587741368";"2291728.1919521517"
"0030729";"70349";"MOIMAY";"017T";"RUE VIEILLE VOIE";"VSX";"C00";"X0";"";"BS7";"PRT";;;;;"Lambert II Etendu";"906268.1118574938";"2291701.9811093486"
"0030867";"70349";"MOIMAY";"022T";"RTE MARAST";"VSX";"C00";"X0";"";"BS8";;;;;;"Lambert II Etendu";"905942.0606719874";"2291711.0679357694"
"0030872";"70349";"MOIMAY";"022T";"RTE MARAST";"VSX";"C00";"X0";"";"BS8";;;;;;"Lambert II Etendu";"905746.9026853709";"2291756.4456856973"
"0030873";"70349";"MOIMAY";"022T";"RTE MARAST";"VSX";"C00";"X0";"";"BS8";;;;;;"Lambert II Etendu";"905703.8688086183";"2291760.3422775064"
"0030874";"70349";"MOIMAY";"022T";"RTE MARAST";"VSX";"C00";"X0";"";"BS8";;;;;;"Lambert II Etendu";"905662.6229994694";"2291751.528980192"
"0030875";"70349";"MOIMAY";"022T";"RTE MARAST";"VSX";"C00";"X0";"";"BS8";;;;;;"Lambert II Etendu";"905624.8272922839";"2291744.0077015865"
"0030876";"70349";"MOIMAY";"022T";"RTE MARAST";"VSX";"C00";"X0";"";"BS8";;;;;;"Lambert II Etendu";"905583.3933111066";"2291748.544610488"
"0030877";"70349";"MOIMAY";"022T";"RTE MARAST";"VSX";"C00";"X0";"";"BS8";"TRM";;;;;"Lambert II Etendu";"905541.3982776108";"2291746.929756909"
"0030859";"70349";"MOIMAY";"022T";"RTE MARAST";"VSX";"C00";"X0";"";"BS8";;;;;;"Lambert II Etendu";"906190.752801934";"2291859.2131784563"
