"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0726153";"70307";"LONGEVELLE";"005T";"RUE CHATEAU";"VSX";"E00";"X0";"";"BM7";"TRN";;;;;"Lambert II Etendu";"907877.2867305502";"2295461.1988079757"
"0726174";"70307";"LONGEVELLE";"006T";"RUE MADOU";"VSX";"E00";"X0";"";"BM8";"PRT";;;;;"Lambert II Etendu";"909628.8800771877";"2295432.7225839156"
"0726176";"70307";"LONGEVELLE";"006T";"RUE MADOU";"VSX";"E00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"909662.7438397422";"2295450.0848957724"
"0726178";"70307";"LONGEVELLE";"006T";"RUE MADOU";"VSX";"E00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"909734.3983389183";"2295488.912781313"
"0726179";"70307";"LONGEVELLE";"006T";"RUE MADOU";"VSX";"E00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"909762.7694090253";"2295512.853201258"
"0726180";"70307";"LONGEVELLE";"006T";"RUE MADOU";"VSX";"E00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"909798.9537614693";"2295529.0391721744"
"0726181";"70307";"LONGEVELLE";"006T";"RUE MADOU";"VSX";"E00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"909834.1399119173";"2295559.460852475"
"0726183";"70307";"LONGEVELLE";"006T";"RUE MADOU";"VSX";"E00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"909899.5400431462";"2295602.601651691"
"0726184";"70307";"LONGEVELLE";"006T";"RUE MADOU";"VSX";"E00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"909916.9136274931";"2295623.182415299"
"0726157";"70307";"LONGEVELLE";"006T";"RUE MADOU";"VSX";"E00";"X0";"";"BS7";"PRT";"TDL";;;;"Lambert II Etendu";"909198.609065296";"2295846.048818579"
"0726182";"70307";"LONGEVELLE";"006T";"RUE MADOU";"VSX";"E00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"909867.5362681265";"2295585.706604701"
"0726151";"70307";"LONGEVELLE";"006T";"RUE MADOU";"VSX";"E00";"X0";"";"MS7";"PCG";"PRT";"TRN";"PMX";;"Lambert II Etendu";"908930.9103768333";"2295842.6144544827"
"0726152";"70307";"LONGEVELLE";"005T";"RUE CHATEAU";"VSX";"E00";"X0";"";"BS7";"PCG";"PRT";;;;"Lambert II Etendu";"907879.8308298889";"2295443.7038825667"
"0726154";"70307";"LONGEVELLE";"006T";"RUE MADOU";"VSX";"E00";"X0";"1";"BS7";"PRT";;;;;"Lambert II Etendu";"909110.2352279653";"2295879.6465425803"
"0726155";"70307";"LONGEVELLE";"006T";"RUE MADOU";"VSX";"E00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"909135.6189313137";"2295850.3586781477"
"0726156";"70307";"LONGEVELLE";"006T";"RUE MADOU";"VSX";"E00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"909159.9467907266";"2295841.241197208"
"0726169";"70307";"LONGEVELLE";"006T";"RUE MADOU";"VSX";"E00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"909465.0877310832";"2295527.8628255175"
