"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0705573";"70006";"AILLEVILLERS-ET-LYAUMONT";"018T";"RUE MAGNY";"AEL";"ZD0";"X0";"";"197";;;;;;"Lambert II Etendu";"899025.7862224387";"2331753.910328268"
"0705517";"70006";"AILLEVILLERS-ET-LYAUMONT";"027T";"RUE FORET";"AEL";"ZD0";"X0";"";"BC8";"PCG";"TRM";"TRN";;;"Lambert II Etendu";"899364.3550625707";"2331758.7375380644"
"0705436";"70006";"AILLEVILLERS-ET-LYAUMONT";"042T";"LD CHAUDEAU";"AEL";"D00";"X0";"";"BC6";;;;;;"Lambert II Etendu";"898217.2575218624";"2334686.9206500957"
"0705431";"70006";"AILLEVILLERS-ET-LYAUMONT";"042T";"LD CHAUDEAU";"AEL";"D00";"X0";"";"BC6";;;;;;"Lambert II Etendu";"898298.2159132943";"2334539.053048946"
"0705432";"70006";"AILLEVILLERS-ET-LYAUMONT";"042T";"LD CHAUDEAU";"AEL";"D00";"X0";"";"BC6";;;;;;"Lambert II Etendu";"898280.6399661051";"2334558.5722879777"
"0705363";"70006";"AILLEVILLERS-ET-LYAUMONT";"044T";"LES GRANGES";"AEL";"ZD0";"X0";"";"BC6";;;;;;"Lambert II Etendu";"899245.4917833325";"2332998.421066486"
"0705366";"70006";"AILLEVILLERS-ET-LYAUMONT";"044T";"LES GRANGES";"AEL";"ZD0";"X0";"";"BC6";"PRT";;;;;"Lambert II Etendu";"899227.9326471053";"2333134.849391944"
"0705367";"70006";"AILLEVILLERS-ET-LYAUMONT";"044T";"LES GRANGES";"AEL";"ZD0";"X0";"";"BC6";;;;;;"Lambert II Etendu";"899216.8095397057";"2333169.54097154"
"0705414";"70006";"AILLEVILLERS-ET-LYAUMONT";"042T";"LD CHAUDEAU";"AEL";"D00";"X0";"";"BC6";"ANC";;;;;"Lambert II Etendu";"898562.7745742558";"2334025.114436331"
"0705419";"70006";"AILLEVILLERS-ET-LYAUMONT";"042T";"LD CHAUDEAU";"AEL";"D00";"X0";"";"BC6";;;;;;"Lambert II Etendu";"898429.60688315";"2334125.41394283"
"0705442";"70006";"AILLEVILLERS-ET-LYAUMONT";"042T";"LD CHAUDEAU";"AEL";"D00";"X0";"";"BC6";;;;;;"Lambert II Etendu";"898089.88943877";"2334867.318232049"
"0705529";"70006";"AILLEVILLERS-ET-LYAUMONT";"030T";"RTE PLOMBIERES";"AEL";"ZD0";"X0";"";"BC7";"PCG";"ANC";"PRT";"PMX";;"Lambert II Etendu";"899339.210503992";"2331960.6560479514"
