"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0704902";"70026";"ARC-LES-GRAY";"0200";"AV JEAN JAURES";"GAY";"AD0";"X0";"44";"BC7";"PCG";"ANC";"TDL";;;"Lambert II Etendu";"844673.5786241431";"2278949.817300947"
"0704909";"70026";"ARC-LES-GRAY";"0200";"AV JEAN JAURES";"GAY";"AD0";"X0";"109";"BC7";"PCG";"ANC";"PRT";;;"Lambert II Etendu";"844511.2877129947";"2279368.5366316577"
"0704972";"70026";"ARC-LES-GRAY";"0060";"AV CHARLES COUYBA";"GAY";"B00";"X0";"";"BC7";"PCG";"ANC";"TDL";;;"Lambert II Etendu";"845268.6863872813";"2277837.9939437523"
"0704994";"70026";"ARC-LES-GRAY";"0143";"RUE CHARLES DE GAULLE";"GAY";"ZD0";"X0";"";"BC7";"PCG";"ANC";;;;"Lambert II Etendu";"846113.9837267076";"2278545.501156191"
"0704894";"70026";"ARC-LES-GRAY";"0200";"AV JEAN JAURES";"GAY";"AD0";"X0";"4";"BC7";"ANC";"TDL";;;;"Lambert II Etendu";"844945.0556594173";"2278348.683189528"
"0704393";"70026";"ARC-LES-GRAY";"039T";"FERM PLANTE PLOT";"GAY";"K00";"X0";"";"BC7";"TDL";;;;;"Lambert II Etendu";"843588.4968572272";"2280787.582946626"
"0705017";"70026";"ARC-LES-GRAY";"0380";"RUE VERDUN";"GAY";"B00";"X0";"";"BC8";;;;;;"Lambert II Etendu";"846188.6930677444";"2279440.8152074176"
"0705021";"70026";"ARC-LES-GRAY";"0380";"RUE VERDUN";"GAY";"B00";"X0";"";"BH6";;;;;;"Lambert II Etendu";"846263.397715013";"2279558.531235546"
"0705020";"70026";"ARC-LES-GRAY";"0380";"RUE VERDUN";"GAY";"B00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"846241.9307499265";"2279536.496878099"
"0704940";"70026";"ARC-LES-GRAY";"015T";"RUE PORT POIRIER";"GAY";"N00";"X0";"";"BH8";"PCG";"PRT";"TDL";;;"Lambert II Etendu";"843090.8840143696";"2277391.2361381543"
"0704974";"70026";"ARC-LES-GRAY";"020T";"ZI DES GIRANAUX";"GAY";"ZD0";"X0";"";"BH7";;;;;;"Lambert II Etendu";"846202.1697248905";"2278375.5841456647"
"0704937";"70026";"ARC-LES-GRAY";"015T";"RUE PORT POIRIER";"GAY";"N00";"X0";"";"BH8";"TRM";"TRN";;;;"Lambert II Etendu";"843193.6031237697";"2277334.2546195537"
"0704979";"70026";"ARC-LES-GRAY";"020T";"ZI DES GIRANAUX";"GAY";"ZD0";"X0";"";"BM8";"PCG";"TDL";;;;"Lambert II Etendu";"846342.0968786876";"2278513.0736094597"
"0705001";"70026";"ARC-LES-GRAY";"0380";"RUE VERDUN";"GAY";"B00";"X0";"";"BP8";"PCG";"HAU";"TRM";"TRN";;"Lambert II Etendu";"845888.5582211702";"2278861.604395708"
"0704920";"70026";"ARC-LES-GRAY";"051T";"CHEM DE MONESKOFF";"GAY";"B00";"X0";"";"BS7";"TCR";;;;;"Lambert II Etendu";"844331.1001699234";"2278801.413086975"
"0704403";"70026";"ARC-LES-GRAY";"039T";"FERM PLANTE PLOT";"GAY";"K00";"X0";"";"BS7";"PRT";"PMX";;;;"Lambert II Etendu";"843609.4361623845";"2280339.8417993844"
"0704396";"70026";"ARC-LES-GRAY";"039T";"FERM PLANTE PLOT";"GAY";"K00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"843607.7728026849";"2280655.2231172053"
"0704397";"70026";"ARC-LES-GRAY";"039T";"FERM PLANTE PLOT";"GAY";"K00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"843608.4717499884";"2280610.743950757"
