"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0704552";"70132";"CHARGEY-LES-GRAY";"011T";"LDT FERME DU CROBONOT";"GAY";"K00";"X0";"";"BC7";"PRT";"PMX";;;;"Lambert II Etendu";"845472.9707604254";"2283837.4922265513"
"0704564";"70132";"CHARGEY-LES-GRAY";"012T";"LDT FERME DE LA RENTE ROUGE";"GAY";"K00";"X0";"";"BC6";;;;;;"Lambert II Etendu";"845418.5350940106";"2284213.7482311823"
"0704565";"70132";"CHARGEY-LES-GRAY";"012T";"LDT FERME DE LA RENTE ROUGE";"GAY";"K00";"X0";"";"BC7";;;;;;"Lambert II Etendu";"845406.3220362725";"2284232.5290401066"
"0704569";"70132";"CHARGEY-LES-GRAY";"012T";"LDT FERME DE LA RENTE ROUGE";"GAY";"K00";"X0";"";"BC7";;;;;;"Lambert II Etendu";"845345.0787579961";"2284336.81154507"
"0704571";"70132";"CHARGEY-LES-GRAY";"012T";"LDT FERME DE LA RENTE ROUGE";"GAY";"K00";"X0";"";"BC6";;;;;;"Lambert II Etendu";"845277.9637809709";"2284358.509121899"
"0704572";"70132";"CHARGEY-LES-GRAY";"012T";"LDT FERME DE LA RENTE ROUGE";"GAY";"K00";"X0";"";"BC6";;;;;;"Lambert II Etendu";"845247.7481244166";"2284363.0057708444"
"0704573";"70132";"CHARGEY-LES-GRAY";"012T";"LDT FERME DE LA RENTE ROUGE";"GAY";"K00";"X0";"";"BC6";;;;;;"Lambert II Etendu";"845223.755579957";"2284374.993228838"
"0704575";"70132";"CHARGEY-LES-GRAY";"012T";"LDT FERME DE LA RENTE ROUGE";"GAY";"K00";"X0";"";"BC6";;;;;;"Lambert II Etendu";"845182.8931867764";"2284430.23456392"
"0704576";"70132";"CHARGEY-LES-GRAY";"012T";"LDT FERME DE LA RENTE ROUGE";"GAY";"K00";"X0";"";"BC6";;;;;;"Lambert II Etendu";"845167.8017803021";"2284454.831119092"
"0704493";"70132";"CHARGEY-LES-GRAY";"011T";"LDT FERME DU CROBONOT";"GAY";"K00";"X0";"";"BC6";;;;;;"Lambert II Etendu";"845045.1673032743";"2282937.927018691"
"0704494";"70132";"CHARGEY-LES-GRAY";"011T";"LDT FERME DU CROBONOT";"GAY";"K00";"X0";"";"BC6";;;;;;"Lambert II Etendu";"845066.0898228234";"2282957.7096107765"
"0704495";"70132";"CHARGEY-LES-GRAY";"011T";"LDT FERME DU CROBONOT";"GAY";"K00";"X0";"";"BC6";;;;;;"Lambert II Etendu";"845092.5379433689";"2282983.655631037"
"0704509";"70132";"CHARGEY-LES-GRAY";"011T";"LDT FERME DU CROBONOT";"GAY";"K00";"X0";"";"BC6";"TCR";;;;;"Lambert II Etendu";"845273.9232711364";"2283473.9075351036"
"0704550";"70132";"CHARGEY-LES-GRAY";"011T";"LDT FERME DU CROBONOT";"GAY";"K00";"X0";"";"BC7";;;;;;"Lambert II Etendu";"845465.8695032985";"2283766.3538404093"
"0704551";"70132";"CHARGEY-LES-GRAY";"011T";"LDT FERME DU CROBONOT";"GAY";"K00";"X0";"";"BC7";;;;;;"Lambert II Etendu";"845471.9289949586";"2283802.0271008597"
"0704405";"70132";"CHARGEY-LES-GRAY";"026T";"RTE AUVET";"GAY";"K00";"X0";"";"BC7";"TRM";;;;;"Lambert II Etendu";"843520.4219065667";"2281403.257983275"
"0704406";"70132";"CHARGEY-LES-GRAY";"026T";"RTE AUVET";"GAY";"K00";"X0";"7";"BC6";"PCG";;;;;"Lambert II Etendu";"843489.4249359274";"2281408.1028556963"
"0704408";"70132";"CHARGEY-LES-GRAY";"026T";"RTE AUVET";"GAY";"K00";"X0";"";"BC6";;;;;;"Lambert II Etendu";"843425.8835240554";"2281415.6895000758"
"0704409";"70132";"CHARGEY-LES-GRAY";"026T";"RTE AUVET";"GAY";"K00";"X0";"";"BC6";;;;;;"Lambert II Etendu";"843389.2400669919";"2281408.0630176812"
"0704392";"70132";"CHARGEY-LES-GRAY";"001T";"GRANDE. RUE";"GAY";"K00";"X0";"";"BC7";"TDL";;;;;"Lambert II Etendu";"843577.4613665136";"2280884.6755197262"
"0704482";"70132";"CHARGEY-LES-GRAY";"011T";"LDT FERME DU CROBONOT";"GAY";"K00";"X0";"";"BC7";"TCR";;;;;"Lambert II Etendu";"844724.8006214257";"2282692.2991813053"
"0704458";"70132";"CHARGEY-LES-GRAY";"011T";"LDT FERME DU CROBONOT";"GAY";"K00";"X0";"";"BC7";;;;;;"Lambert II Etendu";"844151.3470840168";"2281957.5949877216"
"0704470";"70132";"CHARGEY-LES-GRAY";"011T";"LDT FERME DU CROBONOT";"GAY";"K00";"X0";"";"BC7";;;;;;"Lambert II Etendu";"844421.4922577306";"2282355.595815271"
"0704472";"70132";"CHARGEY-LES-GRAY";"011T";"LDT FERME DU CROBONOT";"GAY";"K00";"X0";"";"BC6";"TCR";;;;;"Lambert II Etendu";"844466.9112466994";"2282430.5395984757"
"0704475";"70132";"CHARGEY-LES-GRAY";"011T";"LDT FERME DU CROBONOT";"GAY";"K00";"X0";"";"BC7";;;;;;"Lambert II Etendu";"844553.0743485632";"2282498.8217388783"
"0704500";"70132";"CHARGEY-LES-GRAY";"011T";"LDT FERME DU CROBONOT";"GAY";"K00";"X0";"";"BC7";"PRT";;;;;"Lambert II Etendu";"845220.2549156756";"2283143.6147445664"
"0704501";"70132";"CHARGEY-LES-GRAY";"011T";"LDT FERME DU CROBONOT";"GAY";"K00";"X0";"";"BC7";;;;;;"Lambert II Etendu";"845244.2641411731";"2283170.7586509762"
"0704502";"70132";"CHARGEY-LES-GRAY";"011T";"LDT FERME DU CROBONOT";"GAY";"K00";"X0";"";"BC7";;;;;;"Lambert II Etendu";"845258.5904925806";"2283207.1450116164"
