"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0710850";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"858951.1872602423";"2266015.3129757065"
"0710851";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"858921.3133967766";"2266041.272088421"
"0710855";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"858802.8189666503";"2266145.3390690275"
"0710856";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"858768.4236042128";"2266165.1670006886"
"0710845";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"859091.7967048851";"2265881.2424183846"
"0721195";"70045";"AVRIGNEY VIREY";"030T";"CHE ANCIENNE VOIE";"MNY";"B00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"859863.8120211179";"2264910.5421328214"
"0710817";"70045";"AVRIGNEY VIREY";"008T";"RUE PLANCHOTTE";"MNY";"B00";"X0";"";"BS8";"TRN";;;;;"Lambert II Etendu";"860129.0998898542";"2265287.3355126483"
"0710818";"70045";"AVRIGNEY VIREY";"023T";"RUE FOUR";"MNY";"B00";"X0";"";"BS7";"TRN";;;;;"Lambert II Etendu";"860031.2657695872";"2265221.1043736357"
"0710819";"70045";"AVRIGNEY VIREY";"010T";"RUE BASSE";"MNY";"B00";"X0";"";"BS8";"TRN";;;;;"Lambert II Etendu";"860013.2342566119";"2265146.315510025"
"0710821";"70045";"AVRIGNEY VIREY";"003T";"RTE MARNAY";"MNY";"B00";"X0";"";"BS7";"PCG";"TRM";"TRN";"PMX";"REC";"Lambert II Etendu";"859976.6074522606";"2264738.9230901543"
"0710858";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MC7";;;;;;"Lambert II Etendu";"858696.2428697459";"2266213.206798974"
"0710862";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MC7";;;;;;"Lambert II Etendu";"858570.5664558723";"2266282.6550232503"
"0710840";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MC8";;;;;;"Lambert II Etendu";"859254.2003781144";"2265770.7531702835"
"0710822";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MC7";"PRT";"TDL";"PMX";;;"Lambert II Etendu";"859770.7686395522";"2265339.7050312487"
"0710830";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MC7";"TCR";;;;;"Lambert II Etendu";"859477.8940764534";"2265452.2645459687"
"0710834";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MC7";;;;;;"Lambert II Etendu";"859412.8138390861";"2265600.013310573"
"0710838";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MC7";;;;;;"Lambert II Etendu";"859312.3747612382";"2265717.4712713496"
"0710829";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MC8";"TRM";;;;;"Lambert II Etendu";"859501.4492241028";"2265426.7736084256"
"0710841";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MI7";"HAU";;;;;"Lambert II Etendu";"859221.2915704064";"2265793.981837283"
"0710846";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MS7";;;;;;"Lambert II Etendu";"859062.7896182586";"2265904.642264663"
"0710857";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MS7";;;;;;"Lambert II Etendu";"858726.7374205502";"2266193.2083937516"
"0710859";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MS7";;;;;;"Lambert II Etendu";"858670.0294947113";"2266230.424613087"
"0710861";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MS7";;;;;;"Lambert II Etendu";"858604.8685241602";"2266267.829341611"
"0710866";"70045";"AVRIGNEY VIREY";"036T";"RUE EGLISE VIREY";"MNY";"B00";"X0";"";"MS7";"TRN";"PMX";;;;"Lambert II Etendu";"858216.6136126819";"2266465.1275303275"
"0710823";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MS7";;;;;;"Lambert II Etendu";"859726.9316613931";"2265356.147083299"
"0710824";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MS7";;;;;;"Lambert II Etendu";"859691.3170333067";"2265357.5559942583"
"0710825";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MS7";;;;;;"Lambert II Etendu";"859652.0097439534";"2265368.4475117945"
"0710826";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MS7";"TCR";;;;;"Lambert II Etendu";"859611.5502285893";"2265382.627170347"
"0710827";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MS7";"TCR";;;;;"Lambert II Etendu";"859574.3139993692";"2265398.060833699"
"0710828";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MS7";"TRM";;;;;"Lambert II Etendu";"859538.9727659754";"2265407.6428595157"
"0710831";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MS7";"TCR";;;;;"Lambert II Etendu";"859455.5425101109";"2265490.6049498427"
"0710832";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MS7";;;;;;"Lambert II Etendu";"859446.8653592735";"2265524.7212366676"
"0710833";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MS7";;;;;;"Lambert II Etendu";"859432.3884449247";"2265561.736829261"
"0710835";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MS7";;;;;;"Lambert II Etendu";"859386.0744718757";"2265632.041968703"
"0710836";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MS7";;;;;;"Lambert II Etendu";"859363.7905066801";"2265654.436054416"
"0710837";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MS7";;;;;;"Lambert II Etendu";"859338.0339803302";"2265687.064247086"
"0710839";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MI7";;;;;;"Lambert II Etendu";"859285.8269317267";"2265748.025034728"
"0710847";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MS7";;;;;;"Lambert II Etendu";"859037.6810111705";"2265936.9290343383"
"0710848";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MS7";;;;;;"Lambert II Etendu";"859010.814594017";"2265966.1718202094"
"0710849";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MS7";;;;;;"Lambert II Etendu";"858980.8917728434";"2265993.2412740295"
"0710852";"70045";"AVRIGNEY VIREY";"038T";"CHE VIREY";"MNY";"B00";"X0";"";"MS7";;;;;;"Lambert II Etendu";"858893.0121850071";"2266074.532889701"
