"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0710807";"70181";"COURCUIRE";"010T";"RTE PIN";"MNY";"D00";"X0";"";"BM7";;;;;;"Lambert II Etendu";"864792.607227376";"2266883.251333173"
"0710788";"70181";"COURCUIRE";"010T";"RTE PIN";"MNY";"D00";"X0";"";"BM7";"TCR";;;;;"Lambert II Etendu";"864018.0327119592";"2266582.7823748514"
"0710808";"70181";"COURCUIRE";"010T";"RTE PIN";"MNY";"D00";"X0";"";"BM6";"PRT";;;;;"Lambert II Etendu";"864789.5512690799";"2266915.015516754"
"0710787";"70181";"COURCUIRE";"010T";"RTE PIN";"MNY";"D00";"X0";"";"BM7";"TCR";;;;;"Lambert II Etendu";"863977.0422563138";"2266557.7756870263"
"0710775";"70181";"COURCUIRE";"010T";"RTE PIN";"MNY";"D00";"X0";"";"BM7";;;;;;"Lambert II Etendu";"863531.077483706";"2266287.5774413757"
"0710777";"70181";"COURCUIRE";"010T";"RTE PIN";"MNY";"D00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"863615.838093225";"2266314.895709093"
"0710779";"70181";"COURCUIRE";"010T";"RTE PIN";"MNY";"D00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"863691.0007618673";"2266368.1250249636"
"0710783";"70181";"COURCUIRE";"010T";"RTE PIN";"MNY";"D00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"863838.4552813792";"2266456.8397533055"
"0710786";"70181";"COURCUIRE";"010T";"RTE PIN";"MNY";"D00";"X0";"";"BS6";"TCR";;;;;"Lambert II Etendu";"863940.9556465916";"2266530.205376211"
"0710789";"70181";"COURCUIRE";"010T";"RTE PIN";"MNY";"D00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"864059.2324087142";"2266597.412516393"
"0710790";"70181";"COURCUIRE";"010T";"RTE PIN";"MNY";"D00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"864098.7365158022";"2266610.483763801"
"0710792";"70181";"COURCUIRE";"010T";"RTE PIN";"MNY";"D00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"864183.0962136593";"2266638.1635505864"
"0710793";"70181";"COURCUIRE";"010T";"RTE PIN";"MNY";"D00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"864225.2955514155";"2266655.8068539784"
"0710794";"70181";"COURCUIRE";"010T";"RTE PIN";"MNY";"D00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"864270.5074626158";"2266665.2385805077"
"0710797";"70181";"COURCUIRE";"010T";"RTE PIN";"MNY";"D00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"864391.4794636106";"2266722.742869748"
"0710798";"70181";"COURCUIRE";"010T";"RTE PIN";"MNY";"D00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"864437.1836308651";"2266740.9148079655"
"0710800";"70181";"COURCUIRE";"010T";"RTE PIN";"MNY";"D00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"864510.3868690801";"2266769.956986289"
"0710803";"70181";"COURCUIRE";"010T";"RTE PIN";"MNY";"D00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"864638.4740151933";"2266814.800880151"
"0710805";"70181";"COURCUIRE";"010T";"RTE PIN";"MNY";"D00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"864717.9733139789";"2266855.254542912"
"0710806";"70181";"COURCUIRE";"010T";"RTE PIN";"MNY";"D00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"864758.7343326705";"2266871.168409868"
"0710778";"70181";"COURCUIRE";"010T";"RTE PIN";"MNY";"D00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"863650.8552534045";"2266343.900130846"
"0710784";"70181";"COURCUIRE";"010T";"RTE PIN";"MNY";"D00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"863870.0606984403";"2266480.315361605"
"0710785";"70181";"COURCUIRE";"010T";"RTE PIN";"MNY";"D00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"863904.1538144046";"2266510.207637162"
"0710799";"70181";"COURCUIRE";"010T";"RTE PIN";"MNY";"D00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"864474.9495280862";"2266753.3547856724"
"0710804";"70181";"COURCUIRE";"010T";"RTE PIN";"MNY";"D00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"864675.6879259862";"2266842.4259383827"
