"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0903712";"70121";"CHAMPEY";"0014";"CHE FERME DE GREUZE";"SLN";"J00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"927154.4427100423";"2296283.6095741065"
"0903713";"70121";"CHAMPEY";"0014";"CHE FERME DE GREUZE";"SLN";"J00";"X0";"";"BS8";;;;;;"Lambert II Etendu";"927166.7183178699";"2296238.821378618"
"0903714";"70121";"CHAMPEY";"0014";"CHE FERME DE GREUZE";"SLN";"J00";"X0";"";"BS8";;;;;;"Lambert II Etendu";"927178.6843489027";"2296197.356586388"
"0903715";"70121";"CHAMPEY";"0014";"CHE FERME DE GREUZE";"SLN";"J00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"927188.9206527935";"2296157.651819172"
"0903717";"70121";"CHAMPEY";"0014";"CHE FERME DE GREUZE";"SLN";"J00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"927252.2324899018";"2296152.623522936"
"0903718";"70121";"CHAMPEY";"0014";"CHE FERME DE GREUZE";"SLN";"J00";"X0";"";"BS7";"TCR";"REC";;;;"Lambert II Etendu";"927301.5945478692";"2296165.9379117168"
"0903719";"70121";"CHAMPEY";"0014";"CHE FERME DE GREUZE";"SLN";"J00";"X0";"";"BS8";"TCR";"REC";;;;"Lambert II Etendu";"927336.8582745863";"2296173.0891464516"
"0903720";"70121";"CHAMPEY";"0014";"CHE FERME DE GREUZE";"SLN";"J00";"X0";"";"BS8";;;;;;"Lambert II Etendu";"927385.7211710765";"2296165.9621786335"
"0903721";"70121";"CHAMPEY";"0014";"CHE FERME DE GREUZE";"SLN";"J00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"927423.287267788";"2296158.7659181156"
"0903722";"70121";"CHAMPEY";"0014";"CHE FERME DE GREUZE";"SLN";"J00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"927467.1781032847";"2296155.2611984024"
"0903723";"70121";"CHAMPEY";"0014";"CHE FERME DE GREUZE";"SLN";"J00";"X0";"";"BS8";;;;;;"Lambert II Etendu";"927504.5904530955";"2296150.840703706"
"0903725";"70121";"CHAMPEY";"0014";"CHE FERME DE GREUZE";"SLN";"J00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"927529.2370561052";"2296113.977152301"
"0903726";"70121";"CHAMPEY";"0014";"CHE FERME DE GREUZE";"SLN";"J00";"X0";"";"BS6";"TCR";;;;;"Lambert II Etendu";"927570.8132426179";"2296122.779033822"
"0903728";"70121";"CHAMPEY";"0014";"CHE FERME DE GREUZE";"SLN";"J00";"X0";"";"BS6";"TCR";;;;;"Lambert II Etendu";"927646.0493225725";"2296106.5389508633"
"0903729";"70121";"CHAMPEY";"0014";"CHE FERME DE GREUZE";"SLN";"J00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"927671.4105140457";"2296086.2327393643"
"0903730";"70121";"CHAMPEY";"0014";"CHE FERME DE GREUZE";"SLN";"J00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"927845.1197436167";"2295985.822504861"
"0903731";"70121";"CHAMPEY";"0014";"CHE FERME DE GREUZE";"SLN";"J00";"X0";"";"BS7";"TCR";;;;;"Lambert II Etendu";"927885.4287247497";"2295988.0606931015"
"0903692";"70121";"CHAMPEY";"0010";"RUE GRAPPIERE";"SLN";"J00";"X0";"";"BS8";;;;;;"Lambert II Etendu";"926696.6931525532";"2296230.612260539"
"0900028";"70121";"CHAMPEY";"0014";"CHE FERME DE GREUZE";"SLN";"J00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"927740.0380168057";"2296014.879215824"
"0900029";"70121";"CHAMPEY";"0014";"CHE FERME DE GREUZE";"SLN";"J00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"927776.1939160012";"2296003.7095464156"
"0900030";"70121";"CHAMPEY";"0014";"CHE FERME DE GREUZE";"SLN";"J00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"927812.4937694656";"2295989.949877998"
"0903708";"70121";"CHAMPEY";"0014";"CHE FERME DE GREUZE";"SLN";"J00";"X0";"";"BS6";"TCR";;;;;"Lambert II Etendu";"927091.6277199858";"2296454.2083379356"
"0903716";"70121";"CHAMPEY";"0014";"CHE FERME DE GREUZE";"SLN";"J00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"927209.5231349524";"2296137.0800288585"
"0903724";"70121";"CHAMPEY";"0014";"CHE FERME DE GREUZE";"SLN";"J00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"927521.9271419027";"2296128.0473593823"
"0903709";"70121";"CHAMPEY";"0014";"CHE FERME DE GREUZE";"SLN";"J00";"X0";"";"BS7";"TCR";;;;;"Lambert II Etendu";"927123.2922289778";"2296408.4527764786"
"0903707";"70121";"CHAMPEY";"0014";"CHE FERME DE GREUZE";"SLN";"J00";"X0";"";"BS8";"TRM";;;;;"Lambert II Etendu";"927062.7410280294";"2296481.5594051853"
"0903727";"70121";"CHAMPEY";"0014";"CHE FERME DE GREUZE";"SLN";"J00";"X0";"";"BS8";"TCR";;;;;"Lambert II Etendu";"927619.1328236605";"2296125.4598654904"
"0903681";"70121";"CHAMPEY";"0003";"RUE PERRIERES";"SLN";"J00";"X0";"";"MC8";"PRT";"TDL";;;;"Lambert II Etendu";"926749.2536506853";"2295718.7098444076"
"0903683";"70121";"CHAMPEY";"0004";"RUE MALVOISIN";"SLN";"J00";"X0";"";"MC8";"PCG";"PRT";"TRN";"TDL";;"Lambert II Etendu";"926699.056956823";"2295808.910064783"
"0903651";"70121";"CHAMPEY";"0012";"RUE MOULINS";"SLN";"J00";"X0";"9";"MC8";"PCG";"ANC";;;;"Lambert II Etendu";"926723.7759332042";"2296617.013283307"
"0903663";"70121";"CHAMPEY";"0009";"RUE VAY";"SLN";"J00";"X0";"F25";"MC8";"PCG";"HAU";"TRM";"TRN";;"Lambert II Etendu";"926788.16386337";"2295979.9386660056"
"0903694";"70121";"CHAMPEY";"0010";"RUE GRAPPIERE";"SLN";"J00";"X0";"";"MC8";"PCG";"ANC";"TRN";"TDL";;"Lambert II Etendu";"926676.8700756002";"2296296.140280538"
"0903698";"70121";"CHAMPEY";"0010";"RUE GRAPPIERE";"SLN";"J00";"X0";"";"MC8";"ANC";"TRN";"TDL";;;"Lambert II Etendu";"926769.9614602538";"2296424.519708967"
"0903702";"70121";"CHAMPEY";"0010";"RUE GRAPPIERE";"SLN";"J00";"X0";"F29";"MC8";"PCG";"ANC";"HAU";;;"Lambert II Etendu";"927183.0210297327";"2296585.8414208903"
"0903658";"70121";"CHAMPEY";"0012";"RUE MOULINS";"SLN";"J00";"X0";"F34";"MH8";"PCG";"TCR";"REC";;;"Lambert II Etendu";"927025.9712207434";"2296648.9619806916"
"0903649";"70121";"CHAMPEY";"0012";"RUE MOULINS";"SLN";"J00";"X0";"7";"MH8";"TRM";"TRN";;;;"Lambert II Etendu";"926674.6424852826";"2296570.1253836122"
"0903705";"70121";"CHAMPEY";"0010";"RUE GRAPPIERE";"SLN";"J00";"X0";"35";"MR8";"TRN";;;;;"Lambert II Etendu";"927286.7331452424";"2296667.308582451"
"0903659";"70121";"CHAMPEY";"0009";"RUE VAY";"SLN";"J00";"X0";"F8";"MS8";"TRM";"TRN";;;;"Lambert II Etendu";"926764.0678535707";"2296181.6344956616"
"0903660";"70121";"CHAMPEY";"0009";"RUE VAY";"SLN";"J00";"X0";"";"MH8";;;;;;"Lambert II Etendu";"926774.1170438104";"2296145.2593250875"
"0903691";"70121";"CHAMPEY";"0010";"RUE GRAPPIERE";"SLN";"J00";"X0";"10";"MH8";"TCR";;;;;"Lambert II Etendu";"926734.5444575085";"2296218.2311096378"
"0903700";"70121";"CHAMPEY";"0010";"RUE GRAPPIERE";"SLN";"J00";"X0";"";"MH8";"TCR";;;;;"Lambert II Etendu";"926914.7989154758";"2296495.821882654"
"0903666";"70121";"CHAMPEY";"0002";"RUE PRES LA CHAUX";"SLN";"J00";"X0";"2";"MR8";;;;;;"Lambert II Etendu";"926767.7426441109";"2295822.5465743127"
"0903654";"70121";"CHAMPEY";"0012";"RUE MOULINS";"SLN";"J00";"X0";"";"MS7";;;;;;"Lambert II Etendu";"926983.3203671944";"2296541.74409725"
"0903655";"70121";"CHAMPEY";"0012";"RUE MOULINS";"SLN";"J00";"X0";"";"MS7";;;;;;"Lambert II Etendu";"926983.3797817174";"2296570.141913858"
"0903656";"70121";"CHAMPEY";"0012";"RUE MOULINS";"SLN";"J00";"X0";"";"MS7";;;;;;"Lambert II Etendu";"926988.4335390117";"2296596.774895913"
"0903667";"70121";"CHAMPEY";"0002";"RUE PRES LA CHAUX";"SLN";"J00";"X0";"6";"MS7";"PCG";"PRT";;;;"Lambert II Etendu";"926755.4018195334";"2295782.334238851"
"0903668";"70121";"CHAMPEY";"0002";"RUE PRES LA CHAUX";"SLN";"J00";"X0";"F3";"MS7";"TRN";;;;;"Lambert II Etendu";"926736.4919085009";"2295745.0989718577"
"0903669";"70121";"CHAMPEY";"0002";"RUE PRES LA CHAUX";"SLN";"J00";"X0";"F5";"MS7";"PRT";;;;;"Lambert II Etendu";"926725.3481372999";"2295712.747497256"
"0903670";"70121";"CHAMPEY";"0002";"RUE PRES LA CHAUX";"SLN";"J00";"X0";"";"MS7";"TRM";"TRN";;;;"Lambert II Etendu";"926700.7569040651";"2295689.673583786"
"0903671";"70121";"CHAMPEY";"0002";"RUE PRES LA CHAUX";"SLN";"J00";"X0";"14";"MS7";"PCG";"TRM";"TRN";;;"Lambert II Etendu";"926692.7551472214";"2295659.537451772"
"0903672";"70121";"CHAMPEY";"0002";"RUE PRES LA CHAUX";"SLN";"J00";"X0";"16";"MS7";"TRN";;;;;"Lambert II Etendu";"926676.3599958791";"2295633.576598303"
"0903673";"70121";"CHAMPEY";"0002";"RUE PRES LA CHAUX";"SLN";"J00";"X0";"";"MS7";"PCG";"TRN";;;;"Lambert II Etendu";"926652.9657267162";"2295588.8558269464"
"0903674";"70121";"CHAMPEY";"0003";"RUE PERRIERES";"SLN";"J00";"X0";"19";"MS7";"PCG";"TRN";;;;"Lambert II Etendu";"926695.6420158073";"2295548.3468195926"
"0903675";"70121";"CHAMPEY";"0003";"RUE PERRIERES";"SLN";"J00";"X0";"F12";"MS7";"TRN";;;;;"Lambert II Etendu";"926727.0791361639";"2295592.956009108"
"0903676";"70121";"CHAMPEY";"0003";"RUE PERRIERES";"SLN";"J00";"X0";"F9";"MS7";"PCG";"TRN";;;;"Lambert II Etendu";"926760.7803504479";"2295628.411481257"
"0903677";"70121";"CHAMPEY";"0003";"RUE PERRIERES";"SLN";"J00";"X0";"";"MS7";"TRM";"TRN";;;;"Lambert II Etendu";"926777.1216458275";"2295653.0705178515"
"0903678";"70121";"CHAMPEY";"0003";"RUE PERRIERES";"SLN";"J00";"X0";"F7";"MS7";"TRM";"TRN";;;;"Lambert II Etendu";"926790.6607184699";"2295671.635839095"
"0903679";"70121";"CHAMPEY";"0003";"RUE PERRIERES";"SLN";"J00";"X0";"F3";"MS7";"PCG";"TRN";;;;"Lambert II Etendu";"926776.3122053331";"2295697.1947406717"
"0903680";"70121";"CHAMPEY";"0003";"RUE PERRIERES";"SLN";"J00";"X0";"F1";"MS7";;;;;;"Lambert II Etendu";"926766.2016412938";"2295705.1721129487"
"0903682";"70121";"CHAMPEY";"0004";"RUE MALVOISIN";"SLN";"J00";"X0";"6";"MS7";"PRT";;;;;"Lambert II Etendu";"926707.887310717";"2295853.567643124"
"0903684";"70121";"CHAMPEY";"0004";"RUE MALVOISIN";"SLN";"J00";"X0";"5";"MS7";;;;;;"Lambert II Etendu";"926679.9192554583";"2295773.518225925"
"0903685";"70121";"CHAMPEY";"0004";"RUE MALVOISIN";"SLN";"J00";"X0";"F6";"MS7";"TRM";"TRN";;;;"Lambert II Etendu";"926674.9882027576";"2295746.8924992518"
"0903686";"70121";"CHAMPEY";"0004";"RUE MALVOISIN";"SLN";"J00";"X0";"6";"MS7";"PCG";"TRM";"TRN";;;"Lambert II Etendu";"926659.3097510573";"2295737.4882952725"
"0903687";"70121";"CHAMPEY";"0004";"RUE MALVOISIN";"SLN";"J00";"X0";"10";"MS7";;;;;;"Lambert II Etendu";"926649.5678331438";"2295709.297382731"
"0903688";"70121";"CHAMPEY";"0004";"RUE MALVOISIN";"SLN";"J00";"X0";"12";"MS7";;;;;;"Lambert II Etendu";"926638.4542128394";"2295676.3910215083"
"0903689";"70121";"CHAMPEY";"0004";"RUE MALVOISIN";"SLN";"J00";"X0";"14";"MS7";"PCG";"TRN";;;;"Lambert II Etendu";"926609.4201304552";"2295645.091659188"
"0903693";"70121";"CHAMPEY";"0010";"RUE GRAPPIERE";"SLN";"J00";"X0";"F3";"MS7";"TCR";;;;;"Lambert II Etendu";"926676.0105572133";"2296282.173894431"
"0903696";"70121";"CHAMPEY";"0005";"GRANDE RUE";"SLN";"J00";"X0";"21 B";"MS7";"TRN";;;;;"Lambert II Etendu";"926309.0860701572";"2296253.347630272"
"0903704";"70121";"CHAMPEY";"0010";"RUE GRAPPIERE";"SLN";"J00";"X0";"";"MS8";"TRM";;;;;"Lambert II Etendu";"927260.5211324878";"2296644.1420787848"
"0903706";"70121";"CHAMPEY";"0010";"RUE GRAPPIERE";"SLN";"J00";"X0";"";"MS7";"TRM";"TRN";;;;"Lambert II Etendu";"927318.5137849464";"2296678.3496870287"
"0903648";"70121";"CHAMPEY";"0012";"RUE MOULINS";"SLN";"J00";"X0";"F6";"MS7";"TRM";;;;;"Lambert II Etendu";"926677.938426536";"2296540.0574523425"
"0903650";"70121";"CHAMPEY";"0012";"RUE MOULINS";"SLN";"J00";"X0";"F8";"MS7";"TRM";"TRN";"REC";;;"Lambert II Etendu";"926687.5958900189";"2296599.2365572657"
"0903653";"70121";"CHAMPEY";"0012";"RUE MOULINS";"SLN";"J00";"X0";"17";"MS8";"TRM";"TRN";;;;"Lambert II Etendu";"926871.8697093911";"2296715.5903071784"
"0903657";"70121";"CHAMPEY";"0012";"RUE MOULINS";"SLN";"J00";"X0";"";"MS8";;;;;;"Lambert II Etendu";"927001.3546271981";"2296626.44181003"
"0903661";"70121";"CHAMPEY";"0009";"RUE VAY";"SLN";"J00";"X0";"";"MS8";"TRM";;;;;"Lambert II Etendu";"926782.1521630512";"2296118.0519274543"
"0903662";"70121";"CHAMPEY";"0009";"RUE VAY";"SLN";"J00";"X0";"F14";"MS8";"PCG";;;;;"Lambert II Etendu";"926794.9962859452";"2296060.674845186"
"0903695";"70121";"CHAMPEY";"0005";"GRANDE RUE";"SLN";"J00";"X0";"";"MS8";"TRN";;;;;"Lambert II Etendu";"926420.8395521543";"2296337.2844021646"
"0903699";"70121";"CHAMPEY";"0010";"RUE GRAPPIERE";"SLN";"J00";"X0";"13";"MS8";"TCR";;;;;"Lambert II Etendu";"926866.9228309965";"2296485.1910541537"
"0903701";"70121";"CHAMPEY";"0010";"RUE GRAPPIERE";"SLN";"J00";"X0";"F27";"BS8";"TRM";"TRN";;;;"Lambert II Etendu";"927139.2595086053";"2296557.620135391"
"0903703";"70121";"CHAMPEY";"0010";"RUE GRAPPIERE";"SLN";"J00";"X0";"";"MS8";"PCG";;;;;"Lambert II Etendu";"927210.9920065132";"2296604.4653897104"
"0903642";"70121";"CHAMPEY";"B038";"PRES D ESSOUAVRE";"SLN";"J00";"X0";"";"MS8";"TRN";;;;;"Lambert II Etendu";"924992.2794670025";"2295476.8123580245"
"0903643";"70121";"CHAMPEY";"B038";"PRES D ESSOUAVRE";"SLN";"J00";"X0";"";"MS8";"TRN";;;;;"Lambert II Etendu";"924964.5039744652";"2295511.472101554"
"0903644";"70121";"CHAMPEY";"B038";"PRES D ESSOUAVRE";"SLN";"J00";"X0";"";"MS8";;;;;;"Lambert II Etendu";"924935.002490995";"2295550.119770785"
"0903645";"70121";"CHAMPEY";"B038";"PRES D ESSOUAVRE";"SLN";"J00";"X0";"";"MS8";;;;;;"Lambert II Etendu";"924914.9853914387";"2295589.846161879"
"0903646";"70121";"CHAMPEY";"0012";"RUE MOULINS";"SLN";"J00";"X0";"2";"MS8";;;;;;"Lambert II Etendu";"926674.6570856397";"2296454.1358218216"
"0903640";"70121";"CHAMPEY";"B038";"PRES D ESSOUAVRE";"SLN";"J00";"X0";"";"MS8";"PCG";"TRN";"REC";;;"Lambert II Etendu";"925024.7647351156";"2295445.5668326863"
"0903641";"70121";"CHAMPEY";"B038";"PRES D ESSOUAVRE";"SLN";"J00";"X0";"";"MS8";"TRN";;;;;"Lambert II Etendu";"924985.7859830172";"2295419.1104792873"
