"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0711063";"70480";"SAUVIGNEY-LES-PESMES";"006T";"GRANDE. RUE";"PSM";"E00";"X0";"22";"BS8";;;;;;"Lambert II Etendu";"844365.1110379421";"2260602.4512204416"
"0711064";"70480";"SAUVIGNEY-LES-PESMES";"006T";"GRANDE. RUE";"PSM";"E00";"X0";"";"BS8";"PCG";;;;;"Lambert II Etendu";"844382.2993368543";"2260607.7942873887"
"0711065";"70480";"SAUVIGNEY-LES-PESMES";"006T";"GRANDE. RUE";"PSM";"E00";"X0";"";"BS8";"PCG";;;;;"Lambert II Etendu";"844414.0306304882";"2260658.2409234596"
"0711069";"70480";"SAUVIGNEY-LES-PESMES";"011T";"RUE TREIGE";"PSM";"E00";"X0";"18";"BS8";"TRN";;;;;"Lambert II Etendu";"844574.6113643389";"2261368.9606225183"
"0711072";"70480";"SAUVIGNEY-LES-PESMES";"009T";"RUE VERGEROT";"PSM";"E00";"X0";"";"BS8";"TRM";;;;;"Lambert II Etendu";"844531.09231479";"2260839.0397051987"
"0711062";"70480";"SAUVIGNEY-LES-PESMES";"006T";"GRANDE. RUE";"PSM";"E00";"X0";"";"BS8";"TRN";;;;;"Lambert II Etendu";"844356.316410008";"2260577.0552588096"
"0711067";"70480";"SAUVIGNEY-LES-PESMES";"006T";"GRANDE. RUE";"PSM";"E00";"X0";"";"MC8";;;;;;"Lambert II Etendu";"844465.490136866";"2260759.5679682447"
"0711066";"70480";"SAUVIGNEY-LES-PESMES";"006T";"GRANDE. RUE";"PSM";"E00";"X0";"";"MS7";"PCG";"TRN";"TDL";;;"Lambert II Etendu";"844459.304490478";"2260707.5761228693"
"0711071";"70480";"SAUVIGNEY-LES-PESMES";"009T";"RUE VERGEROT";"PSM";"E00";"X0";"";"MS7";"PCG";"TRM";;;;"Lambert II Etendu";"844526.9094943262";"2260830.3373461273"
"0711074";"70480";"SAUVIGNEY-LES-PESMES";"004T";"CHE FORGES";"PSM";"E00";"X0";"";"MS7";"PCG";"TDL";;;;"Lambert II Etendu";"844264.517453261";"2260453.4866698277"
"0711061";"70480";"SAUVIGNEY-LES-PESMES";"006T";"GRANDE. RUE";"PSM";"E00";"X0";"";"MS7";"PCG";;;;;"Lambert II Etendu";"844323.494118103";"2260540.842778386"
"0711073";"70480";"SAUVIGNEY-LES-PESMES";"006T";"GRANDE. RUE";"PSM";"E00";"X0";"";"MS7";"TRN";;;;;"Lambert II Etendu";"844473.8569844703";"2260678.875788223"
"0711057";"70480";"SAUVIGNEY-LES-PESMES";"006T";"GRANDE. RUE";"PSM";"E00";"X0";"2";"MS8";"PCG";;;;;"Lambert II Etendu";"844269.8422803839";"2260146.0638404083"
"0711068";"70480";"SAUVIGNEY-LES-PESMES";"008T";"RUE FONTAINE";"PSM";"E00";"X0";"";"MS8";"PCG";"TRN";;;;"Lambert II Etendu";"844346.9241219736";"2260998.5407855655"
