"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0739103";"70546";"VEREUX";"002T";"RUE CHATEAU DE PAILLE";"BJU";"AC0";"X0";"";"BH8";;;;;;"Lambert II Etendu";"849517.0504249416";"2286480.893742857"
"0739081";"70546";"VEREUX";"007T";"RUE GARE";"BJU";"AC0";"X0";"";"BR7";"TRM";;;;;"Lambert II Etendu";"849173.0045294447";"2285010.8886908805"
"0739082";"70546";"VEREUX";"007T";"RUE GARE";"BJU";"AC0";"X0";"";"BR8";"TRM";;;;;"Lambert II Etendu";"849181.3287042589";"2285045.920479272"
"0739075";"70546";"VEREUX";"007T";"RUE GARE";"BJU";"AC0";"X0";"";"BS7";"PCG";"PRT";;;;"Lambert II Etendu";"849120.9798513976";"2284903.726869471"
"0739076";"70546";"VEREUX";"007T";"RUE GARE";"BJU";"AC0";"X0";"";"BS7";;;;;;"Lambert II Etendu";"849137.2526501862";"2284937.980536838"
"0739083";"70546";"VEREUX";"007T";"RUE GARE";"BJU";"AC0";"X0";"";"BS7";"TCR";;;;;"Lambert II Etendu";"849202.2423140893";"2285086.3046081"
"0739080";"70546";"VEREUX";"001T";"LDT RESIE DE VEREUX";"BJU";"AC0";"X0";"";"BS8";;;;;;"Lambert II Etendu";"849170.3158259003";"2285191.043308861"
"0739084";"70546";"VEREUX";"006T";"GRANDE. RUE";"BJU";"AC0";"X0";"";"BS7";;;;;;"Lambert II Etendu";"849460.718866494";"2285553.062960856"
"0739087";"70546";"VEREUX";"002T";"RUE CHATEAU DE PAILLE";"BJU";"AC0";"X0";"";"BS7";"PRT";;;;;"Lambert II Etendu";"849348.1414560239";"2285884.1868852484"
"0739088";"70546";"VEREUX";"002T";"RUE CHATEAU DE PAILLE";"BJU";"AC0";"X0";"";"BS7";;;;;;"Lambert II Etendu";"849357.8740478805";"2285921.504049067"
"0739089";"70546";"VEREUX";"002T";"RUE CHATEAU DE PAILLE";"BJU";"AC0";"X0";"";"BS7";;;;;;"Lambert II Etendu";"849364.7598782873";"2285948.871750844"
"0739090";"70546";"VEREUX";"002T";"RUE CHATEAU DE PAILLE";"BJU";"AC0";"X0";"";"BS7";;;;;;"Lambert II Etendu";"849365.9439264539";"2285998.2544709165"
"0739091";"70546";"VEREUX";"002T";"RUE CHATEAU DE PAILLE";"BJU";"AC0";"X0";"";"BS8";;;;;;"Lambert II Etendu";"849372.8608237924";"2286024.8816585676"
"0739092";"70546";"VEREUX";"002T";"RUE CHATEAU DE PAILLE";"BJU";"AC0";"X0";"";"BS7";;;;;;"Lambert II Etendu";"849380.9477164119";"2286065.467821251"
"0739093";"70546";"VEREUX";"002T";"RUE CHATEAU DE PAILLE";"BJU";"AC0";"X0";"";"BS7";;;;;;"Lambert II Etendu";"849385.8205951144";"2286101.8383266553"
"0739094";"70546";"VEREUX";"002T";"RUE CHATEAU DE PAILLE";"BJU";"AC0";"X0";"";"BS7";;;;;;"Lambert II Etendu";"849378.9259466643";"2286113.417169975"
"0739095";"70546";"VEREUX";"002T";"RUE CHATEAU DE PAILLE";"BJU";"AC0";"X0";"";"BS7";;;;;;"Lambert II Etendu";"849401.8996070259";"2286182.2649060716"
"0739096";"70546";"VEREUX";"002T";"RUE CHATEAU DE PAILLE";"BJU";"AC0";"X0";"";"BS7";;;;;;"Lambert II Etendu";"849411.2720833112";"2286228.098296866"
"0739097";"70546";"VEREUX";"002T";"RUE CHATEAU DE PAILLE";"BJU";"AC0";"X0";"";"BS7";;;;;;"Lambert II Etendu";"849412.9785819494";"2286265.077181334"
"0739101";"70546";"VEREUX";"002T";"RUE CHATEAU DE PAILLE";"BJU";"AC0";"X0";"";"BS7";;;;;;"Lambert II Etendu";"849460.5135939699";"2286400.8000961137"
"0739102";"70546";"VEREUX";"002T";"RUE CHATEAU DE PAILLE";"BJU";"AC0";"X0";"";"BS7";;;;;;"Lambert II Etendu";"849486.005259933";"2286448.611845905"
"0739077";"70546";"VEREUX";"007T";"RUE GARE";"BJU";"AC0";"X0";"";"BS8";"PRT";"TRM";"TRN";;;"Lambert II Etendu";"849137.0819822857";"2284980.814753797"
"0739078";"70546";"VEREUX";"007T";"RUE GARE";"BJU";"AC0";"X0";"";"BS8";"PCG";"PRT";"TRM";"TRN";"PMX";"Lambert II Etendu";"849112.5178508207";"2284988.3114732453"
"0739079";"70546";"VEREUX";"001T";"LDT RESIE DE VEREUX";"BJU";"AC0";"X0";"";"BS8";"TRN";;;;;"Lambert II Etendu";"849110.0230594233";"2285047.5538182445"
"0739098";"70546";"VEREUX";"002T";"RUE CHATEAU DE PAILLE";"BJU";"AC0";"X0";"";"BS8";"TRM";;;;;"Lambert II Etendu";"849424.3399996324";"2286302.4632424144"
"0739099";"70546";"VEREUX";"002T";"RUE CHATEAU DE PAILLE";"BJU";"AC0";"X0";"";"BS8";"TRM";;;;;"Lambert II Etendu";"849423.6272581952";"2286355.1043879106"
"0739100";"70546";"VEREUX";"002T";"RUE CHATEAU DE PAILLE";"BJU";"AC0";"X0";"";"BS7";;;;;;"Lambert II Etendu";"849442.3674451812";"2286372.4008752895"
"0739085";"70546";"VEREUX";"006T";"GRANDE. RUE";"BJU";"AC0";"X0";"";"MS7";"PRT";;;;;"Lambert II Etendu";"849433.3098224374";"2285550.6088488656"
