"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0739071";"70371";"MONTUREUX-ET-PRANTIGNY";"004T";"RTE PRANTIGNY";"BJU";"N00";"X0";"";"BC7";"TRM";"TDL";;;;"Lambert II Etendu";"848702.8543086641";"2282996.303256722"
"0739069";"70371";"MONTUREUX-ET-PRANTIGNY";"004T";"RTE PRANTIGNY";"BJU";"N00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"848765.0209070084";"2282904.703696485"
"0739070";"70371";"MONTUREUX-ET-PRANTIGNY";"004T";"RTE PRANTIGNY";"BJU";"N00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"848736.5955470783";"2282926.1346896496"
"0739072";"70371";"MONTUREUX-ET-PRANTIGNY";"004T";"RTE PRANTIGNY";"BJU";"N00";"X0";"";"BS8";"TRM";;;;;"Lambert II Etendu";"848709.2039643466";"2283039.5963379354"
"0739074";"70371";"MONTUREUX-ET-PRANTIGNY";"017T";"LA TUILERIE";"BJU";"N00";"X0";"";"BR7";"PRT";"TRN";;;;"Lambert II Etendu";"848801.5928339901";"2284342.2514132983"
