"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0201101";"70109";"BUTHIERS";"B004";"LD AVOUAY";"DEV";"A00";"X0";;"BS7";"EPA";;;;;"Lambert II Etendu";"878643.5300173473";"2268813.760002765"
"0201102";"70109";"BUTHIERS";"B004";"LD AVOUAY";"DEV";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"878660.0799788428";"2268850.700023854"
"0201103";"70109";"BUTHIERS";"B004";"LD AVOUAY";"DEV";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"878678.5299901085";"2268886.819983657"
"0201104";"70109";"BUTHIERS";"B004";"LD AVOUAY";"DEV";"A00";"X0";;"BS7";"HAU";;;;;"Lambert II Etendu";"878696.3799850203";"2268922.9300314267"
"0201105";"70109";"BUTHIERS";"B004";"LD AVOUAY";"DEV";"A00";"X0";;"BS7";"HAU";;;;;"Lambert II Etendu";"878719.97997119";"2268957.1899783914"
"0201106";"70109";"BUTHIERS";"B004";"LD AVOUAY";"DEV";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"878744.8799732267";"2268988.0799867245"
"0201107";"70109";"BUTHIERS";"B004";"LD AVOUAY";"DEV";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"878771.9699835207";"2269017.3399872226"
"0201098";"70109";"BUTHIERS";"B004";"LD AVOUAY";"DEV";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"878586.220006085";"2268713.8900077776"
"0201111";"70109";"BUTHIERS";"B004";"LD AVOUAY";"DEV";"A00";"X0";;"BS7";"EPA";;;;;"Lambert II Etendu";"878865.8099796958";"2269141.9499824448"
"0201125";"70109";"BUTHIERS";"B004";"LD AVOUAY";"DEV";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"878708.5100241734";"2269499.0400301884"
"0201083";"70109";"BUTHIERS";"B004";"LD AVOUAY";"DEV";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"878332.4700047036";"2268246.7599893385"
"0201052";"70109";"BUTHIERS";"016T";"GRANDE-RUE";"DEV";"B00";"X0";;"BS7";;;;;;"Lambert II Etendu";"879282.9900185223";"2267545.630022973"
"0201082";"70109";"BUTHIERS";"B004";"LD AVOUAY";"DEV";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"878314.8099716166";"2268223.2899844786"
"0201084";"70109";"BUTHIERS";"B004";"LD AVOUAY";"DEV";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"878349.9800084351";"2268274.300001835"
"0201087";"70109";"BUTHIERS";"B004";"LD AVOUAY";"DEV";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"878412.19001341";"2268356.090017582"
"0201110";"70109";"BUTHIERS";"B004";"LD AVOUAY";"DEV";"A00";"X0";;"BS7";"EPA";;;;;"Lambert II Etendu";"878844.0900127443";"2269108.089991055"
"0201113";"70109";"BUTHIERS";"B004";"LD AVOUAY";"DEV";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"878908.0600036243";"2269208.150000036"
"0201114";"70109";"BUTHIERS";"B004";"LD AVOUAY";"DEV";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"878933.760029566";"2269240.1000060798"
"0201115";"70109";"BUTHIERS";"B004";"LD AVOUAY";"DEV";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"878956.5099781649";"2269271.4600171302"
"0201116";"70109";"BUTHIERS";"B004";"LD AVOUAY";"DEV";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"878980.4799690463";"2269305.1700196057"
"0201119";"70109";"BUTHIERS";"B004";"LD AVOUAY";"DEV";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"878958.1500090123";"2269381.150024463"
"0201120";"70109";"BUTHIERS";"B004";"LD AVOUAY";"DEV";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"878912.5100246838";"2269402.7200373774"
"0201121";"70109";"BUTHIERS";"B004";"LD AVOUAY";"DEV";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"878866.6200152467";"2269425.0500273854"
"0201122";"70109";"BUTHIERS";"B004";"LD AVOUAY";"DEV";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"878821.8200332376";"2269447.2399990465"
"0201123";"70109";"BUTHIERS";"B004";"LD AVOUAY";"DEV";"A00";"X0";;"BS7";"TCR";;;;;"Lambert II Etendu";"878771.6100322343";"2269467.3200076832"
"0201124";"70109";"BUTHIERS";"B004";"LD AVOUAY";"DEV";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"878728.4000069998";"2269490.72999547"
"0201081";"70109";"BUTHIERS";"B004";"LD AVOUAY";"DEV";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"878294.8199675243";"2268200.479985506"
"0201049";"70109";"BUTHIERS";"016T";"GRANDE-RUE";"DEV";"B00";"X0";;"BS8";"TRM";"TRN";;;;"Lambert II Etendu";"879358.8499724846";"2267626.169988904"
"0201050";"70109";"BUTHIERS";"016T";"GRANDE-RUE";"DEV";"B00";"X0";;"BS8";"SPC";"TRM";"TRN";;;"Lambert II Etendu";"879334.8200109027";"2267596.2799799903"
"0201055";"70109";"BUTHIERS";"011T";"RUE VERNOIS";"DEV";"B00";"X0";;"BS8";"TCR";"TRM";"TRN";;;"Lambert II Etendu";"878987.1400287773";"2267700.6900375667"
"0201056";"70109";"BUTHIERS";"020T";"RUE VIGNES";"DEV";"B00";"X0";"2";"BS8";"SPC";"TRN";;;;"Lambert II Etendu";"878933.9199935606";"2267634.359984391"
"0201058";"70109";"BUTHIERS";"016T";"GRANDE-RUE";"DEV";"B00";"X0";"4";"BS8";"TRN";;;;;"Lambert II Etendu";"878909.7200198062";"2267604.2700068336"
"0201061";"70109";"BUTHIERS";"017T";"RUE EGLISE";"DEV";"B00";"X0";"F5";"BS8";"SPC";"TRN";;;;"Lambert II Etendu";"879223.2900051996";"2267359.179975297"
"0201085";"70109";"BUTHIERS";"B004";"LD AVOUAY";"DEV";"A00";"X0";;"BS8";;;;;;"Lambert II Etendu";"878364.6200077105";"2268308.7799904034"
"0201086";"70109";"BUTHIERS";"B004";"LD AVOUAY";"DEV";"A00";"X0";;"BS8";"EPA";;;;;"Lambert II Etendu";"878394.3400040523";"2268331.0899837436"
"0201112";"70109";"BUTHIERS";"B004";"LD AVOUAY";"DEV";"A00";"X0";;"BS8";;;;;;"Lambert II Etendu";"878887.8500222571";"2269174.360033346"
