"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0202374";"70224";"ETUZ";"0073";"GRANDE-RUE";"CUS";"A00";"X0";"41";"BC7";"SPC";"PRT";"TDL";;;"Lambert II Etendu";"872184.5299869181";"2267569.2600367"
"0202388";"70224";"ETUZ";"0148";"RUE MOULIN";"CUS";"A00";"X0";"22";"BM8";"TRM";;;;;"Lambert II Etendu";"871932.5400245405";"2267693.0699836197"
"0202389";"70224";"ETUZ";"0148";"RUE MOULIN";"CUS";"A00";"X0";;"BM8";"TRM";"TRN";;;;"Lambert II Etendu";"871890.3299981417";"2267697.8300379394"
"0202375";"70224";"ETUZ";"0073";"GRANDE-RUE";"CUS";"A00";"X0";"36";"BS7";;;;;;"Lambert II Etendu";"872169.039996158";"2267747.14997936"
"0202376";"70224";"ETUZ";"0073";"GRANDE-RUE";"CUS";"A00";"X0";"38";"BS7";;;;;;"Lambert II Etendu";"872169.0599785753";"2267755.119984254"
"0202377";"70224";"ETUZ";"0073";"GRANDE-RUE";"CUS";"A00";"X0";"38";"BS7";;;;;;"Lambert II Etendu";"872169.7599783936";"2267789.069994501"
"0202378";"70224";"ETUZ";"0073";"GRANDE-RUE";"CUS";"A00";"X0";"40";"BS7";;;;;;"Lambert II Etendu";"872164.4300082878";"2267844.68000143"
"0202379";"70224";"ETUZ";"0073";"GRANDE-RUE";"CUS";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"872160.0600154971";"2267876.7399813444"
"0202380";"70224";"ETUZ";"0073";"GRANDE-RUE";"CUS";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"872136.9099987465";"2268252.960034284"
"0202382";"70224";"ETUZ";"0073";"GRANDE-RUE";"CUS";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"872149.5699910391";"2268306.590025615"
"0202383";"70224";"ETUZ";"0073";"GRANDE-RUE";"CUS";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"872159.7899898719";"2268338.750033892"
"0202385";"70224";"ETUZ";"0148";"RUE MOULIN";"CUS";"A00";"X0";"F3";"BS7";"SPC";;;;;"Lambert II Etendu";"872126.0099744969";"2267550.7600024464"
