"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0727011";"70348";"MOFFANS ET VACHERESSE";"005T";"RUE TUILERIE";"LYO";"F00";"X0";"";"197";;;;;;"Lambert II Etendu";"916629.8168929694";"2299904.8474492016"
"0727061";"70348";"MOFFANS ET VACHERESSE";"017T";"RUE LOMONT";"LYO";"F00";"X0";"";"BC7";"PRT";"TDL";"PMX";;;"Lambert II Etendu";"916927.6853938274";"2300733.4565001125"
"0727017";"70348";"MOFFANS ET VACHERESSE";"005T";"RUE TUILERIE";"LYO";"F00";"X0";"";"BC7";"PRT";;;;;"Lambert II Etendu";"916555.3627096841";"2299695.4261311083"
"0727009";"70348";"MOFFANS ET VACHERESSE";"005T";"RUE TUILERIE";"LYO";"F00";"X0";"";"BS7";"TCR";;;;;"Lambert II Etendu";"916656.1108539477";"2299985.3116143504"
"0727013";"70348";"MOFFANS ET VACHERESSE";"005T";"RUE TUILERIE";"LYO";"F00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"916605.6667060516";"2299842.869994319"
"0727057";"70348";"MOFFANS ET VACHERESSE";"006T";"GRANDE. RUE";"LYO";"F00";"X0";"";"BS7";"PCG";;;;;"Lambert II Etendu";"916622.5406893002";"2300671.6083222157"
"0727059";"70348";"MOFFANS ET VACHERESSE";"017T";"RUE LOMONT";"LYO";"F00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"916723.7388518446";"2300742.361071234"
"0727010";"70348";"MOFFANS ET VACHERESSE";"005T";"RUE TUILERIE";"LYO";"F00";"X0";;"BS7";;;;;;"Lambert II Etendu";"916637.4735405657";"2299942.186905409"
"0727014";"70348";"MOFFANS ET VACHERESSE";"005T";"RUE TUILERIE";"LYO";"F00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"916590.4737260535";"2299793.9920377554"
"0727015";"70348";"MOFFANS ET VACHERESSE";"005T";"RUE TUILERIE";"LYO";"F00";"X0";"";"BS7";"TCR";;;;;"Lambert II Etendu";"916577.7488523205";"2299759.906634776"
"0727016";"70348";"MOFFANS ET VACHERESSE";"005T";"RUE TUILERIE";"LYO";"F00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"916571.1321041994";"2299733.571772394"
"0727012";"70348";"MOFFANS ET VACHERESSE";"005T";"RUE TUILERIE";"LYO";"F00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"916616.7748167771";"2299876.6831683917"
"0727058";"70348";"MOFFANS ET VACHERESSE";"008T";"VOIE VINEY";"LYO";"F00";"X0";"5";"BS8";"TRN";;;;;"Lambert II Etendu";"916105.0189206919";"2300473.8764549103"
"0727060";"70348";"MOFFANS ET VACHERESSE";"012T";"RUE MOULIN CLAUDEY";"LYO";"F00";"X0";"2";"BS8";"TRM";"TRN";;;;"Lambert II Etendu";"916982.9151127371";"2300847.2100593112"
"0727008";"70348";"MOFFANS ET VACHERESSE";"005T";"RUE TUILERIE";"LYO";"F00";"X0";"";"MS7";"TCR";;;;;"Lambert II Etendu";"916648.497184453";"2300038.347497807"
