"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0705026";"70446";"RIGNY";"031T";"LDT FERME ST LAURENT";"GAY";"B00";"X0";"";"BC8";;;;;;"Lambert II Etendu";"846407.2744109656";"2279721.224397813"
"0705025";"70446";"RIGNY";"031T";"LDT FERME ST LAURENT";"GAY";"B00";"X0";"";"BC8";;;;;;"Lambert II Etendu";"846381.7363801389";"2279688.263805369"
"0705028";"70446";"RIGNY";"031T";"LDT FERME ST LAURENT";"GAY";"B00";"X0";"";"BC8";"ANC";"PRT";;;;"Lambert II Etendu";"846442.5132937715";"2279780.9231654634"
"0705046";"70446";"RIGNY";"031T";"LDT FERME ST LAURENT";"GAY";"B00";"X0";"";"BC8";;;;;;"Lambert II Etendu";"846720.7328591216";"2280436.960177647"
"0705048";"70446";"RIGNY";"031T";"LDT FERME ST LAURENT";"GAY";"B00";"X0";"";"BC8";;;;;;"Lambert II Etendu";"846752.5307480801";"2280500.597823488"
"0705064";"70446";"RIGNY";"031T";"LDT FERME ST LAURENT";"GAY";"B00";"X0";"";"BC7";;;;;;"Lambert II Etendu";"847003.6258954555";"2281060.75485503"
"0705072";"70446";"RIGNY";"031T";"LDT FERME ST LAURENT";"GAY";"B00";"X0";"";"BC8";"ANC";;;;;"Lambert II Etendu";"847133.7897993058";"2281366.8094531517"
"0705033";"70446";"RIGNY";"031T";"LDT FERME ST LAURENT";"GAY";"B00";"X0";"";"BC7";;;;;;"Lambert II Etendu";"846515.6014190639";"2279964.4113860126"
"0705040";"70446";"RIGNY";"031T";"LDT FERME ST LAURENT";"GAY";"B00";"X0";"";"BC8";;;;;;"Lambert II Etendu";"846632.6252522353";"2280227.992169584"
"0704646";"70446";"RIGNY";"013T";"LDT BARRAGE";"GAY";"AB0";"X0";"";"BH8";;;;;;"Lambert II Etendu";"847411.1377565609";"2278606.969934802"
"0704607";"70446";"RIGNY";"013T";"LDT BARRAGE";"GAY";"AB0";"X0";"";"BH8";"TRN";;;;;"Lambert II Etendu";"848733.5846473712";"2279443.5044926386"
"0704586";"70446";"RIGNY";"010T";"RUE MOULIN";"GAY";"AB0";"X0";"";"BM7";"TCR";;;;;"Lambert II Etendu";"847781.2885899958";"2280154.482296971"
"0704585";"70446";"RIGNY";"010T";"RUE MOULIN";"GAY";"AB0";"X0";"";"BS7";;;;;;"Lambert II Etendu";"847819.9146009886";"2280135.88442967"
"0704610";"70446";"RIGNY";"013T";"LDT BARRAGE";"GAY";"AB0";"X0";"";"BS7";;;;;;"Lambert II Etendu";"848630.0088099337";"2279373.50327796"
"0704622";"70446";"RIGNY";"013T";"LDT BARRAGE";"GAY";"AB0";"X0";"";"BS7";;;;;;"Lambert II Etendu";"848215.9756512113";"2279119.492640122"
"0705063";"70446";"RIGNY";"031T";"LDT FERME ST LAURENT";"GAY";"B00";"X0";"";"BS7";"PRT";;;;;"Lambert II Etendu";"846989.8018245457";"2281030.50535581"
"0704583";"70446";"RIGNY";"010T";"RUE MOULIN";"GAY";"AB0";"X0";"";"BS7";;;;;;"Lambert II Etendu";"847890.5472765004";"2280100.6377264545"
"0704584";"70446";"RIGNY";"010T";"RUE MOULIN";"GAY";"AB0";"X0";"";"BS7";;;;;;"Lambert II Etendu";"847854.3784681616";"2280123.603475543"
"0704648";"70446";"RIGNY";"017T";"FBG SABLIERE";"GAY";"AB0";"X0";"25";"BS7";"PCG";"REC";;;;"Lambert II Etendu";"847073.8938791237";"2279412.9629915915"
"0704650";"70446";"RIGNY";"017T";"FBG SABLIERE";"GAY";"AB0";"X0";"9";"BS7";"PCG";"PRT";;;;"Lambert II Etendu";"847235.7212971147";"2279515.7826977046"
"0704651";"70446";"RIGNY";"017T";"FBG SABLIERE";"GAY";"AB0";"X0";"7";"BS7";"PCG";"PRT";;;;"Lambert II Etendu";"847314.3443356775";"2279545.2150985477"
"0704652";"70446";"RIGNY";"003T";"RUE EPOUX BLANCHOT";"GAY";"AB0";"X0";"";"BS7";"PCG";;;;;"Lambert II Etendu";"847972.1148791217";"2279696.238601767"
"0704653";"70446";"RIGNY";"003T";"RUE EPOUX BLANCHOT";"GAY";"AB0";"X0";"";"BS7";;;;;;"Lambert II Etendu";"847947.9039256317";"2279664.8101342754"
"0704658";"70446";"RIGNY";"003T";"RUE EPOUX BLANCHOT";"GAY";"AB0";"X0";"83";"BS7";"PCG";;;;;"Lambert II Etendu";"848689.4137022777";"2279989.113769753"
"0704659";"70446";"RIGNY";"002T";"CHE FANIERE";"GAY";"AB0";"X0";"";"BR7";"TRN";;;;;"Lambert II Etendu";"849339.7975569624";"2280304.8533799318"
"0704660";"70446";"RIGNY";"015T";"RUE FOUR";"GAY";"AB0";"X0";"1";"BS7";"PCG";"TRN";;;;"Lambert II Etendu";"848377.1283955937";"2279939.655545237"
"0704617";"70446";"RIGNY";"013T";"LDT BARRAGE";"GAY";"AB0";"X0";"";"BS7";;;;;;"Lambert II Etendu";"848393.4879902992";"2279228.936371977"
"0704618";"70446";"RIGNY";"013T";"LDT BARRAGE";"GAY";"AB0";"X0";"";"BS7";"PRT";;;;;"Lambert II Etendu";"848358.2878480748";"2279204.648944539"
"0704619";"70446";"RIGNY";"013T";"LDT BARRAGE";"GAY";"AB0";"X0";"";"BS7";;;;;;"Lambert II Etendu";"848324.0076551411";"2279185.4075954"
