"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0202354";"70107";"BUSSIERES";"0003";"RTE BOULOT";"CUS";"C00";"X0";;"BC6";"ANC";;;;;"Lambert II Etendu";"874465.4199989749";"2266331.8200176638"
"0202355";"70107";"BUSSIERES";"0003";"RTE BOULOT";"CUS";"C00";"X0";;"BC6";"ANC";;;;;"Lambert II Etendu";"874421.9100115208";"2266354.1000240226"
"0202357";"70107";"BUSSIERES";"0003";"RTE BOULOT";"CUS";"C00";"X0";;"BC6";"ANC";;;;;"Lambert II Etendu";"874267.1399843114";"2266410.2000148045"
"0202350";"70107";"BUSSIERES";"0003";"RTE BOULOT";"CUS";"C00";"X0";;"BC7";;;;;;"Lambert II Etendu";"874587.6799829795";"2266237.690018935"
"0202351";"70107";"BUSSIERES";"0003";"RTE BOULOT";"CUS";"C00";"X0";;"BC7";;;;;;"Lambert II Etendu";"874562.0199800429";"2266260.9899973357"
"0202352";"70107";"BUSSIERES";"0003";"RTE BOULOT";"CUS";"C00";"X0";;"BC7";;;;;;"Lambert II Etendu";"874537.2699900772";"2266286.3699789667"
"0202338";"70107";"BUSSIERES";"0007";"RUE CHAPELLE";"CUS";"C00";"X0";"3";"BC7";;;;;;"Lambert II Etendu";"874761.1999828378";"2266233.670030579"
"0202348";"70107";"BUSSIERES";"0003";"RTE BOULOT";"CUS";"C00";"X0";"11";"BC7";"ANC";"PRT";"TDL";;;"Lambert II Etendu";"874649.0899982633";"2266166.6900177337"
"0202358";"70107";"BUSSIERES";"0003";"RTE BOULOT";"CUS";"C00";"X0";"F18";"BC8";"SPC";"ANC";"PRT";"TRN";;"Lambert II Etendu";"874221.6200151407";"2266423.4600278074"
"0202337";"70107";"BUSSIERES";"0004";"RTE BOULT";"CUS";"C00";"X0";"5";"BH7";"TDL";;;;;"Lambert II Etendu";"874817.7999976757";"2266307.899990187"
"0202333";"70107";"BUSSIERES";"0013";"GRANDE-RUE";"CUS";"C00";"X0";"4";"BM8";"TRM";"TRN";;;;"Lambert II Etendu";"874849.1499955833";"2266153.1300381585"
"0202335";"70107";"BUSSIERES";"0004";"RTE BOULT";"CUS";"C00";"X0";;"BM8";"TCR";"TRM";;;;"Lambert II Etendu";"874954.9400206939";"2266542.720002606"
"0202346";"70107";"BUSSIERES";"0009";"RUE EGLISE";"CUS";"C00";"X0";"F11";"BM8";"TRN";;;;;"Lambert II Etendu";"874789.9800189094";"2266094.220002075"
"0202341";"70107";"BUSSIERES";"0006";"CHE CHAMPS SANS TERRE";"CUS";"C00";"X0";;"BR8";"TRM";"TRN";;;;"Lambert II Etendu";"874676.7100272183";"2265956.729996366"
"0202342";"70107";"BUSSIERES";"0006";"CHE CHAMPS SANS TERRE";"CUS";"C00";"X0";"1";"BR8";"TRM";"TRN";;;;"Lambert II Etendu";"874709.1300191592";"2265955.8000331945"
"0202356";"70107";"BUSSIERES";"0003";"RTE BOULOT";"CUS";"C00";"X0";;"BS6";;;;;;"Lambert II Etendu";"874389.1500236039";"2266367.060010283"
"0202344";"70107";"BUSSIERES";"0014";"RTE GENEUILLE";"CUS";"C00";"X0";;"BS6";"SPC";;;;;"Lambert II Etendu";"876198.8100173378";"2264342.0499788723"
"0202340";"70107";"BUSSIERES";"0008";"AV CHATEAU";"CUS";"C00";"X0";;"BS7";;;;;;"Lambert II Etendu";"874759.0399695528";"2266277.500028776"
"0202349";"70107";"BUSSIERES";"0003";"RTE BOULOT";"CUS";"C00";"X0";"F10";"BS7";"TCR";;;;;"Lambert II Etendu";"874606.330002223";"2266201.8300094754"
"0202353";"70107";"BUSSIERES";"0003";"RTE BOULOT";"CUS";"C00";"X0";;"BS7";;;;;;"Lambert II Etendu";"874503.938260592";"2266308.7386264135"
"0202336";"70107";"BUSSIERES";"0004";"RTE BOULT";"CUS";"C00";"X0";"10.12";"BS7";;;;;;"Lambert II Etendu";"874970.5199934437";"2266443.1400206396"
"0202345";"70107";"BUSSIERES";"0014";"RTE GENEUILLE";"CUS";"C00";"X0";;"BS7";;;;;;"Lambert II Etendu";"874462.6699803219";"2265845.889993157"
"0247810";"70107";"BUSSIERES";"0003";"RTE BOULOT";"CUS";"C00";"X0";"16";"BS8";"TRN";;;;;"Lambert II Etendu";"874245.5000126397";"2266428.139998175"
"0202334";"70107";"BUSSIERES";"0007";"RUE CHAPELLE";"CUS";"C00";"X0";"F5";"198";"PCG";"TCR";"TRM";"TRN";;"Lambert II Etendu";"874875.0892401647";"2266214.459451737"
"0202339";"70107";"BUSSIERES";"0007";"RUE CHAPELLE";"CUS";"C00";"X0";;"BS8";"TRN";;;;;"Lambert II Etendu";"874767.0900110025";"2266207.6099883597"
"0202347";"70107";"BUSSIERES";"0009";"RUE EGLISE";"CUS";"C00";"X0";;"BS8";"TRN";;;;;"Lambert II Etendu";"874756.8700059678";"2266063.3499771277"
