"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0202360";"70084";"BOULOT";"0024";"RTE BUSSIERES";"CUS";"C00";"X0";"F29";"BC6";;;;;;"Lambert II Etendu";"874139.3800112491";"2266449.179992348"
"0202136";"70084";"BOULOT";"0031";"GRANDE-RUE";"CUS";"A00";"X0";"F31";"BC7";;;;;;"Lambert II Etendu";"873766.5700132388";"2267375.339993352"
"0202147";"70084";"BOULOT";"0009";"RTE ETUZ";"CUS";"A00";"X0";"F15";"BC8";"SPC";"TRM";"TRN";;;"Lambert II Etendu";"872998.7199892509";"2267174.11001652"
"0202107";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"197";"TCR";;;;;"Lambert II Etendu";"873232.4599947062";"2268171.980017803"
"0202359";"70084";"BOULOT";"0024";"RTE BUSSIERES";"CUS";"C00";"X0";"F20";"BM8";"TRN";;;;;"Lambert II Etendu";"874181.7999878943";"2266434.4400062086"
"0202361";"70084";"BOULOT";"0024";"RTE BUSSIERES";"CUS";"C00";"X0";"22";"BM8";"TRN";;;;;"Lambert II Etendu";"874105.72002647";"2266462.799990965"
"0202362";"70084";"BOULOT";"0024";"RTE BUSSIERES";"CUS";"C00";"X0";"20";"BM8";"SPC";"TRM";"TRN";;;"Lambert II Etendu";"874075.620014734";"2266475.379991149"
"0202094";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BM8";"TRM";;;;;"Lambert II Etendu";"873626.3000101494";"2267580.109984528"
"0202114";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BM8";"SPC";"TRM";;;;"Lambert II Etendu";"873166.0199817829";"2268503.3499786337"
"0202137";"70084";"BOULOT";"0031";"GRANDE-RUE";"CUS";"A00";"X0";"28";"BP7";"SPC";"TDL";;;;"Lambert II Etendu";"873680.7000032291";"2267168.2299953857"
"0202138";"70084";"BOULOT";"0031";"GRANDE-RUE";"CUS";"A00";"X0";;"BR8";"SPC";"TRN";;;;"Lambert II Etendu";"873437.5899988406";"2267088.0300094998"
"0202150";"70084";"BOULOT";"0038";"RUE SABLIERE";"CUS";"A00";"X0";"45";"BR8";"TRN";;;;;"Lambert II Etendu";"872555.5199913792";"2266821.910023545"
"0202120";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS6";;;;;;"Lambert II Etendu";"873169.2799704161";"2268750.5800119517"
"0202097";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS6";;;;;;"Lambert II Etendu";"873459.7197514595";"2267811.1574754403"
"0202098";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS6";;;;;;"Lambert II Etendu";"873436.1299790416";"2267851.970035801"
"0202101";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS6";;;;;;"Lambert II Etendu";"873360.489985615";"2267970.140030875"
"0202104";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS6";;;;;;"Lambert II Etendu";"873292.1100290339";"2268086.669980551"
"0202106";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS6";;;;;;"Lambert II Etendu";"873248.4200051958";"2268143.450031655"
"0202119";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS6";;;;;;"Lambert II Etendu";"873172.9100026998";"2268701.970018093"
"0202122";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS6";;;;;;"Lambert II Etendu";"873137.7800285884";"2268845.729990884"
"0202123";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS6";;;;;;"Lambert II Etendu";"873112.760018607";"2268888.390016368"
"0202139";"70084";"BOULOT";"0009";"RTE ETUZ";"CUS";"A00";"X0";"8";"BS7";"SPC";;;;;"Lambert II Etendu";"873322.5399739961";"2267075.3299768902"
"0202141";"70084";"BOULOT";"0009";"RTE ETUZ";"CUS";"A00";"X0";"12";"BS7";;;;;;"Lambert II Etendu";"873152.2999679453";"2267101.9799895515"
"0202142";"70084";"BOULOT";"0009";"RTE ETUZ";"CUS";"A00";"X0";"12";"BS7";"SPC";;;;;"Lambert II Etendu";"873158.8399731661";"2267132.130014626"
"0202096";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"873565.4599981337";"2267657.970038002"
"0202108";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"873224.8900299751";"2268210.2099985364"
"0202363";"70084";"BOULOT";"0024";"RTE BUSSIERES";"CUS";"C00";"X0";;"BS7";"PRT";;;;;"Lambert II Etendu";"873932.6000298911";"2266558.6800317527"
"0290241";"70084";"BOULOT";"0033";"RUE PLANCHES";"CUS";"A00";"X0";;"BS7";"DES";;;;;"Lambert II Etendu";"873650.179981655";"2267406.1199837895"
"0202143";"70084";"BOULOT";"0009";"RTE ETUZ";"CUS";"A00";"X0";"10A";"BS7";;;;;;"Lambert II Etendu";"873163.0999677556";"2267160.000004151"
"0202145";"70084";"BOULOT";"0009";"RTE ETUZ";"CUS";"A00";"X0";"16";"BS7";;;;;;"Lambert II Etendu";"873065.4499690813";"2267145.3000106495"
"0202149";"70084";"BOULOT";"0038";"RUE SABLIERE";"CUS";"A00";"X0";"35";"BS7";;;;;;"Lambert II Etendu";"872703.1799975064";"2266835.2000301215"
"0202092";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS7";"SPC";"PRT";;;;"Lambert II Etendu";"873646.9700111581";"2267517.050001786"
"0202099";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"873413.8100214421";"2267890.659991364"
"0202100";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"873387.5400160566";"2267930.3899996956"
"0202102";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS7";"PRT";;;;;"Lambert II Etendu";"873338.4700129956";"2268007.88999171"
"0202103";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"873314.7099724361";"2268047.5999827166"
"0202105";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"873268.7200102138";"2268121.3599772793"
"0202152";"70084";"BOULOT";"0038";"RUE SABLIERE";"CUS";"A00";"X0";"48";"BS7";;;;;;"Lambert II Etendu";"872561.5899779971";"2266856.8799742926"
"0202109";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"873217.2099746794";"2268259.399983045"
"0202110";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"873207.3400054893";"2268307.150026078"
"0202111";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"873200.7300227298";"2268357.6599808848"
"0202112";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"873189.049967153";"2268406.089985573"
"0202113";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";"F6";"BS7";;;;;;"Lambert II Etendu";"873175.9900239734";"2268454.4599863584"
"0202118";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"873173.8599766848";"2268653.940006113"
"0202121";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"873155.1799994465";"2268799.100010951"
"0202124";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS7";"TCR";;;;;"Lambert II Etendu";"873100.2799785901";"2268910.0700251153"
"0202125";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS7";"TCR";;;;;"Lambert II Etendu";"873091.1699724041";"2268932.979982472"
"0202126";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"873087.7299806857";"2268983.3199740127"
"0202127";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS7";;;;;;"Lambert II Etendu";"873078.7799917369";"2269029.840009561"
"0202128";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS7";"TCR";;;;;"Lambert II Etendu";"873078.1799716288";"2269057.0400262023"
"0202129";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS6";;;;;;"Lambert II Etendu";"873081.9500040647";"2269089.8599936794"
"0202134";"70084";"BOULOT";"0024";"RTE BUSSIERES";"CUS";"A00";"X0";;"BS8";"TRN";;;;;"Lambert II Etendu";"873665.840019338";"2266940.7399749737"
"0202135";"70084";"BOULOT";"0031";"GRANDE-RUE";"CUS";"A00";"X0";"33";"BS8";"TRM";"TRN";;;;"Lambert II Etendu";"873739.5100234845";"2267399.27998862"
"0202144";"70084";"BOULOT";"0009";"RTE ETUZ";"CUS";"A00";"X0";"14";"BS8";"SPC";"TRN";;;;"Lambert II Etendu";"873104.1400032128";"2267123.8700267295"
"0202130";"70084";"BOULOT";"0035";"RUE ROCHETS";"CUS";"A00";"X0";;"BS8";"TCR";"TRM";"TRN";;;"Lambert II Etendu";"873503.210028195";"2267193.0700070877"
"0202364";"70084";"BOULOT";"0024";"RTE BUSSIERES";"CUS";"C00";"X0";"8";"BS8";"TRN";;;;;"Lambert II Etendu";"873838.5299910563";"2266570.339980001"
"0202146";"70084";"BOULOT";"0009";"RTE ETUZ";"CUS";"A00";"X0";"F13";"BS8";"TRN";;;;;"Lambert II Etendu";"873031.3699803797";"2267159.6699775415"
"0202148";"70084";"BOULOT";"0038";"RUE SABLIERE";"CUS";"A00";"X0";;"BS8";"TRN";;;;;"Lambert II Etendu";"872776.350024452";"2266834.0999923083"
"0202093";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS8";;;;;;"Lambert II Etendu";"873634.6385896837";"2267549.508299515"
"0202095";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS8";"TRM";;;;;"Lambert II Etendu";"873593.6300160205";"2267618.4600356477"
"0202115";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS8";"TRM";;;;;"Lambert II Etendu";"873200.1400231945";"2268539.610025083"
"0202116";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS8";"PRT";;;;;"Lambert II Etendu";"873165.7900092683";"2268552.689994062"
"0202117";"70084";"BOULOT";"0026";"RUE GRAVIOLLE";"CUS";"A00";"X0";;"BS8";;;;;;"Lambert II Etendu";"873168.1300276251";"2268605.279980665"
"0202131";"70084";"BOULOT";"0035";"RUE ROCHETS";"CUS";"A00";"X0";;"BS8";"TRM";"TRN";;;;"Lambert II Etendu";"873406.4500095111";"2267282.090028272"
"0202132";"70084";"BOULOT";"0025";"RUE MARNE";"CUS";"A00";"X0";"12";"MC8";"TDL";;;;;"Lambert II Etendu";"873590.5700204978";"2267149.0900300127"
"0202133";"70084";"BOULOT";"0024";"RTE BUSSIERES";"CUS";"A00";"X0";;"MI8";"TRN";;;;;"Lambert II Etendu";"873600.8499880997";"2267073.880002549"
