"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0727773";"70081";"BOUHANS-LES-LURE";"008T";"HAM LA BROSSE";"LUR";"ZD0";"X0";"";"BS7";;;;;;"Lambert II Etendu";"909141.8630172051";"2306558.226604884"
"0727775";"70081";"BOUHANS-LES-LURE";"008T";"HAM LA BROSSE";"LUR";"ZD0";"X0";"";"BS7";;;;;;"Lambert II Etendu";"908820.7280506532";"2306435.9923913768"
"0727777";"70081";"BOUHANS-LES-LURE";"008T";"HAM LA BROSSE";"LUR";"ZD0";"X0";"";"BS7";;;;;;"Lambert II Etendu";"908711.8269560271";"2306390.76282322"
"0727772";"70081";"BOUHANS-LES-LURE";"008T";"HAM LA BROSSE";"LUR";"ZD0";"X0";"";"BS8";"PCG";;;;;"Lambert II Etendu";"909128.2607724521";"2306540.441311558"
"0727776";"70081";"BOUHANS-LES-LURE";"008T";"HAM LA BROSSE";"LUR";"ZD0";"X0";"";"BS7";"TRM";;;;;"Lambert II Etendu";"908795.6744060557";"2306421.504817625"
"0727778";"70081";"BOUHANS-LES-LURE";"008T";"HAM LA BROSSE";"LUR";"ZD0";"X0";"";"BS6";;;;;;"Lambert II Etendu";"908668.7568226552";"2306380.5280280244"
"0727780";"70081";"BOUHANS-LES-LURE";"008T";"HAM LA BROSSE";"LUR";"ZD0";"X0";"";"BS7";"PRT";;;;;"Lambert II Etendu";"908583.916738102";"2306399.8379718363"
"0727779";"70081";"BOUHANS-LES-LURE";"008T";"HAM LA BROSSE";"LUR";"ZD0";"X0";"";"BS7";;;;;;"Lambert II Etendu";"908626.1569312646";"2306394.8125135927"
"0727781";"70081";"BOUHANS-LES-LURE";"008T";"HAM LA BROSSE";"LUR";"ZD0";"X0";"";"BS8";"TRM";;;;;"Lambert II Etendu";"908537.5480706887";"2306392.771591825"
"0727782";"70081";"BOUHANS-LES-LURE";"008T";"HAM LA BROSSE";"LUR";"ZD0";"X0";"";"BS7";"PCG";"PRT";"TRM";;;"Lambert II Etendu";"908499.893677071";"2306372.4299998838"
"0727784";"70081";"BOUHANS-LES-LURE";"011T";"RUE 16 SEPTEMBRE 1944";"LUR";"K00";"X0";"4";"MC7";"TDL";;;;;"Lambert II Etendu";"906326.9985851832";"2307580.480023334"
"0727774";"70081";"BOUHANS-LES-LURE";"008T";"HAM LA BROSSE";"LUR";"ZD0";"X0";"";"MC8";"ANC";"PRT";"TRM";"TDL";"PMX";"Lambert II Etendu";"908829.0981085864";"2306462.780948465"
"0727783";"70081";"BOUHANS-LES-LURE";"010T";"RUE GRAND PUITS";"LUR";"K00";"X0";"4";"MS7";"PCG";"TRM";"TRN";;;"Lambert II Etendu";"906849.7566059509";"2307513.410831518"
