"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0201003";"70407";"PERROUSE";"051T";"LES LONGS CHAMPS";"DEV";"B00";"X0";;"BC6";;;;;;"Lambert II Etendu";"880109.8399965148";"2268466.569981228"
"0734663";"70407";"PERROUSE";"008T";"HAM VILLERS LE TEMPLE";"BLT";"H00";"X0";;"BC6";;;;;;"Lambert II Etendu";"879969.2900102641";"2271029.9099930585"
"0201002";"70407";"PERROUSE";"051T";"LES LONGS CHAMPS";"DEV";"B00";"X0";;"BC7";"TCR";;;;;"Lambert II Etendu";"880088.0300274958";"2268437.5499962717"
"0201007";"70407";"PERROUSE";"051T";"LES LONGS CHAMPS";"DEV";"B00";"X0";;"BC7";;;;;;"Lambert II Etendu";"880166.650018391";"2268614.320037657"
"0201010";"70407";"PERROUSE";"051T";"LES LONGS CHAMPS";"DEV";"B00";"X0";;"BC7";;;;;;"Lambert II Etendu";"880200.000011697";"2268716.449981363"
"0734664";"70407";"PERROUSE";"008T";"HAM VILLERS LE TEMPLE";"BLT";"H00";"X0";;"BC7";;;;;;"Lambert II Etendu";"879970.280012023";"2270998.0700013307"
"0734665";"70407";"PERROUSE";"008T";"HAM VILLERS LE TEMPLE";"BLT";"H00";"X0";;"BC7";;;;;;"Lambert II Etendu";"879959.1700178809";"2270971.979999772"
"0734666";"70407";"PERROUSE";"008T";"HAM VILLERS LE TEMPLE";"BLT";"H00";"X0";;"BC7";;;;;;"Lambert II Etendu";"879938.1599980278";"2270952.750038208"
"0201017";"70407";"PERROUSE";"051T";"LES LONGS CHAMPS";"DEV";"B00";"X0";"F6";"BC8";"TRN";;;;;"Lambert II Etendu";"880376.7600045649";"2269011.3700306583"
"0734669";"70407";"PERROUSE";"008T";"HAM VILLERS LE TEMPLE";"BLT";"H00";"X0";;"BH7";"DEC";"TCR";;;;"Lambert II Etendu";"879833.6300074694";"2270932.6400130037"
"0734661";"70407";"PERROUSE";"008T";"HAM VILLERS LE TEMPLE";"BLT";"H00";"X0";;"BH7";;;;;;"Lambert II Etendu";"879949.8000158381";"2271103.400033896"
"0734676";"70407";"PERROUSE";"008T";"HAM VILLERS LE TEMPLE";"BLT";"H00";"X0";;"BH8";"HAU";"TCR";;;;"Lambert II Etendu";"879646.1400284815";"2270732.940009221"
"0734649";"70407";"PERROUSE";"008T";"HAM VILLERS LE TEMPLE";"BLT";"H00";"X0";;"BH8";"TCR";;;;;"Lambert II Etendu";"879804.869984135";"2271438.4100268534"
"0734660";"70407";"PERROUSE";"008T";"HAM VILLERS LE TEMPLE";"BLT";"H00";"X0";;"BH8";"TCR";;;;;"Lambert II Etendu";"879942.5900327708";"2271146.810015153"
"0201012";"70407";"PERROUSE";"051T";"LES LONGS CHAMPS";"DEV";"B00";"X0";"21";"BM7";;;;;;"Lambert II Etendu";"880323.2300140711";"2268917.400028564"
"0201014";"70407";"PERROUSE";"051T";"LES LONGS CHAMPS";"DEV";"B00";"X0";"19";"BM7";;;;;;"Lambert II Etendu";"880396.6099883295";"2268874.7000047844"
"0201006";"70407";"PERROUSE";"051T";"LES LONGS CHAMPS";"DEV";"B00";"X0";;"BM7";;;;;;"Lambert II Etendu";"880154.0800195684";"2268571.2600241452"
"0201005";"70407";"PERROUSE";"051T";"LES LONGS CHAMPS";"DEV";"B00";"X0";;"BM8";"TCR";;;;;"Lambert II Etendu";"880143.7099729709";"2268533.850016842"
"0201011";"70407";"PERROUSE";"051T";"LES LONGS CHAMPS";"DEV";"B00";"X0";;"BS6";"PRT";;;;;"Lambert II Etendu";"880217.3199934275";"2268745.0800224985"
"0734655";"70407";"PERROUSE";"008T";"HAM VILLERS LE TEMPLE";"BLT";"H00";"X0";;"BS6";;;;;;"Lambert II Etendu";"879939.7999741272";"2271264.6400115066"
"0734656";"70407";"PERROUSE";"008T";"HAM VILLERS LE TEMPLE";"BLT";"H00";"X0";;"BS6";;;;;;"Lambert II Etendu";"879954.0099683471";"2271241.5900380025"
