"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0742233";"70483";"SCYE";"009T";"RUE DES CHARRIERES";"PSS";"F00";"X0";"";"198";;;;;;"Lambert II Etendu";"879624.4410304744";"2302122.9820635533"
"0742243";"70483";"SCYE";"009T";"RUE DES CHARRIERES";"PSS";"F00";"X0";"";"BH7";"TCR";;;;;"Lambert II Etendu";"879844.1375633333";"2302437.646503838"
"0742244";"70483";"SCYE";"009T";"RUE DES CHARRIERES";"PSS";"F00";"X0";"";"BH7";"PCG";"PRT";"TCR";"PMX";;"Lambert II Etendu";"879871.0982046246";"2302466.38205006"
"0742245";"70483";"SCYE";"009T";"RUE DES CHARRIERES";"PSS";"F00";"X0";"";"BM7";"TCR";;;;;"Lambert II Etendu";"879899.2703064457";"2302480.1484461543"
"0742383";"70483";"SCYE";"004T";"RUE DU PAQUIS";"PSS";"F00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"878227.2092766981";"2304067.5101621514"
"0742386";"70483";"SCYE";"004T";"RUE DU PAQUIS";"PSS";"F00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"878227.2092766981";"2304067.5101621514"
"0742230";"70483";"SCYE";"001T";"RUE DU MOULIN";"PSS";"F00";"X0";"";"BH8";"TRM";"PMX";;;;"Lambert II Etendu";"879515.651481288";"2301847.9017688157"
"0742242";"70483";"SCYE";"009T";"RUE DES CHARRIERES";"PSS";"F00";"X0";"";"BH7";"TRM";;;;;"Lambert II Etendu";"879826.9261706013";"2302404.179177194"
"0742240";"70483";"SCYE";"009T";"RUE DES CHARRIERES";"PSS";"F00";"X0";"";"BM8";;;;;;"Lambert II Etendu";"879785.9738596982";"2302337.4915327546"
"0742241";"70483";"SCYE";"009T";"RUE DES CHARRIERES";"PSS";"F00";"X0";"";"BM8";"TRM";;;;;"Lambert II Etendu";"879803.4951637203";"2302367.0775855933"
"0742231";"70483";"SCYE";"001T";"RUE DU MOULIN";"PSS";"F00";"X0";"";"BS6";"PCG";"TCR";"REC";;;"Lambert II Etendu";"879529.2483371994";"2301870.436810356"
"0742249";"70483";"SCYE";"009T";"RUE DES CHARRIERES";"PSS";"F00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"879423.0542920425";"2301672.6559245153"
"0742384";"70483";"SCYE";"004T";"RUE DU PAQUIS";"PSS";"F00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"878227.0842641724";"2304067.504263527"
"0742385";"70483";"SCYE";"004T";"RUE DU PAQUIS";"PSS";"F00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"878227.0842641724";"2304067.504263527"
"0742232";"70483";"SCYE";"009T";"RUE DES CHARRIERES";"PSS";"F00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"879608.3131001845";"2302042.8170953696"
"0742382";"70483";"SCYE";"004T";"RUE DU PAQUIS";"PSS";"F00";"X0";"";"BS8";"TDL";;;;;"Lambert II Etendu";"878231.800417752";"2304018.0088738087"
"0742235";"70483";"SCYE";"009T";"RUE DES CHARRIERES";"PSS";"F00";"X0";"";"BS8";;;;;;"Lambert II Etendu";"879654.7628580604";"2302215.6930325516"
"0742237";"70483";"SCYE";"009T";"RUE DES CHARRIERES";"PSS";"F00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"879716.5991570109";"2302259.6239943686"
"0742238";"70483";"SCYE";"009T";"RUE DES CHARRIERES";"PSS";"F00";"X0";"";"BS8";;;;;;"Lambert II Etendu";"879738.8948090103";"2302294.259632949"
"0742239";"70483";"SCYE";"009T";"RUE DES CHARRIERES";"PSS";"F00";"X0";"";"BS8";;;;;;"Lambert II Etendu";"879764.1501273491";"2302311.4117836747"
"0742236";"70483";"SCYE";"009T";"RUE DES CHARRIERES";"PSS";"F00";"X0";"";"BS8";;;;;;"Lambert II Etendu";"879683.4125912646";"2302243.209081231"
"0742234";"70483";"SCYE";"009T";"RUE DES CHARRIERES";"PSS";"F00";"X0";"";"BS8";;;;;;"Lambert II Etendu";"879650.1229623863";"2302168.166677447"
"0742246";"70483";"SCYE";"009T";"RUE DES CHARRIERES";"PSS";"F00";"X0";"";"BS8";"TRM";;;;;"Lambert II Etendu";"879920.6572927553";"2302486.357848986"
"0742251";"70483";"SCYE";"004T";"RUE DU PAQUIS";"PSS";"F00";"X0";"";"MS7";"PCG";"PRT";"TRN";"PKO";;"Lambert II Etendu";"879134.4144929885";"2301608.5309586083"
"0721413";"70483";"SCYE";"009T";"RUE DES CHARRIERES";"PSS";"F00";"X0";"";"BM7";;;;;;"Lambert II Etendu";"880021.7172341937";"2302509.1499455934"
"0721412";"70483";"SCYE";"009T";"RUE DES CHARRIERES";"PSS";"F00";"X0";"";"BM7";;;;;;"Lambert II Etendu";"879993.2663539912";"2302503.9034435083"
"0721414";"70483";"SCYE";"009T";"RUE DES CHARRIERES";"PSS";"F00";"X0";"";"BC7";"TDL";;;;;"Lambert II Etendu";"880048.7322358254";"2302528.798661036"
"0721411";"70483";"SCYE";"009T";"RUE DES CHARRIERES";"PSS";"F00";"X0";"";"BM7";;;;;;"Lambert II Etendu";"879957.0585221126";"2302493.0944472225"
