"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0705114";"70529";"VELET";"002T";"RTE DOLE";"GAY";"CA0";"X0";"";"BH8";"PCG";"PRT";"TRM";"PMX";;"Lambert II Etendu";"845334.664363307";"2274865.1984077455"
"0704807";"70529";"VELET";"011T";"RUE PRES.";"GAY";"F00";"X0";"";"BM7";"TCR";;;;;"Lambert II Etendu";"843256.4301835531";"2274988.8999485835"
"0704811";"70529";"VELET";"011T";"RUE PRES.";"GAY";"F00";"X0";"";"BM7";;;;;;"Lambert II Etendu";"843081.7694239023";"2275022.531266862"
"0704817";"70529";"VELET";"011T";"RUE PRES.";"GAY";"F00";"X0";"";"BM7";"TRN";;;;;"Lambert II Etendu";"842821.6357054006";"2275029.29885208"
"0704804";"70529";"VELET";"011T";"RUE PRES.";"GAY";"F00";"X0";"";"BM7";"PRT";;;;;"Lambert II Etendu";"843385.3368694243";"2274938.7442964246"
"0704813";"70529";"VELET";"011T";"RUE PRES.";"GAY";"F00";"X0";"";"BM8";"TCR";;;;;"Lambert II Etendu";"842995.4476452111";"2275046.993430615"
"0704803";"70529";"VELET";"011T";"RUE PRES.";"GAY";"F00";"X0";"";"BM8";;;;;;"Lambert II Etendu";"843428.7090376471";"2274933.664170929"
"0704808";"70529";"VELET";"011T";"RUE PRES.";"GAY";"F00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"843207.801968843";"2275002.4815420723"
"0704809";"70529";"VELET";"011T";"RUE PRES.";"GAY";"F00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"843163.8404008237";"2275006.6118457224"
"0704810";"70529";"VELET";"011T";"RUE PRES.";"GAY";"F00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"843120.575986744";"2275015.22175831"
"0704812";"70529";"VELET";"011T";"RUE PRES.";"GAY";"F00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"843039.4881579507";"2275037.858113592"
"0704815";"70529";"VELET";"011T";"RUE PRES.";"GAY";"F00";"X0";"";"BS7";"PRT";;;;;"Lambert II Etendu";"842901.794174214";"2275038.517994052"
"0704816";"70529";"VELET";"011T";"RUE PRES.";"GAY";"F00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"842859.0540331543";"2275034.3555775643"
"0704847";"70529";"VELET";"003T";"CHE PREJOUR";"GAY";"CA0";"X0";"";"BS7";"TCR";;;;;"Lambert II Etendu";"844847.6527020694";"2275224.2979035196"
"0704805";"70529";"VELET";"011T";"RUE PRES.";"GAY";"F00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"843340.5759760083";"2274956.192561267"
"0704806";"70529";"VELET";"011T";"RUE PRES.";"GAY";"F00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"843298.6247875867";"2274972.6438291552"
"0705115";"70529";"VELET";"002T";"RTE DOLE";"GAY";"CA0";"X0";"";"BS8";"PCG";;;;;"Lambert II Etendu";"845341.4239855013";"2274802.2405027477"
"0704814";"70529";"VELET";"011T";"RUE PRES.";"GAY";"F00";"X0";"";"BS8";;;;;;"Lambert II Etendu";"842947.930362869";"2275045.78706074"
"0704826";"70529";"VELET";"001T";"HAM GRANGE DES CARMES";"GAY";"CA0";"X0";"";"MC6";"ANC";"TDL";;;;"Lambert II Etendu";"844696.2739400979";"2275279.0575622986"
"0704843";"70529";"VELET";"003T";"CHE PREJOUR";"GAY";"CA0";"X0";"";"MC7";"ANC";"TDL";;;;"Lambert II Etendu";"844711.1486787875";"2275290.613177939"
"0704850";"70529";"VELET";"003T";"CHE PREJOUR";"GAY";"CA0";"X0";"";"MC7";;;;;;"Lambert II Etendu";"844953.0556466031";"2275204.174646478"
