"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0711382";"70331";"MANTOCHE";"004T";"RUE POYANS";"APM";"M00";"X0";"10";"BC7";"PCG";"TDL";;;;"Lambert II Etendu";"840704.7139959126";"2273770.948035971"
"0711413";"70331";"MANTOCHE";"003T";"RUE DIJON";"APM";"M00";"X0";"";"BC7";;;;;;"Lambert II Etendu";"840499.1242921862";"2273567.704520391"
"0704954";"70331";"MANTOCHE";"015T";"LD FERME PASSIREY";"GAY";"ZD0";"X0";"";"BC8";"PRT";"TCR";"PMX";;;"Lambert II Etendu";"841743.687655726";"2276463.77510645"
"0711373";"70331";"MANTOCHE";"011T";"RUE BARRAGE";"APM";"M00";"X0";"";"BH7";"PCG";"TRM";"TRN";;;"Lambert II Etendu";"842035.9086684252";"2272927.611062246"
"0704949";"70331";"MANTOCHE";"015T";"LD FERME PASSIREY";"GAY";"ZD0";"X0";"";"BH6";"PCH";"PRT";;;;"Lambert II Etendu";"841922.7628758326";"2276363.897253293"
"0704965";"70331";"MANTOCHE";"015T";"LD FERME PASSIREY";"GAY";"ZD0";"X0";"";"BH7";"PCG";"PRT";;;;"Lambert II Etendu";"841551.8225966651";"2276892.856957768"
"0711371";"70331";"MANTOCHE";"011T";"RUE BARRAGE";"APM";"M00";"X0";"";"BH8";"TRM";"PMX";;;;"Lambert II Etendu";"841996.549929439";"2272960.4966188977"
"0711383";"70331";"MANTOCHE";"004T";"RUE POYANS";"APM";"M00";"X0";"";"BS6";"TRN";;;;;"Lambert II Etendu";"840607.7061594585";"2273782.586657279"
"0704956";"70331";"MANTOCHE";"015T";"LD FERME PASSIREY";"GAY";"ZD0";"X0";"";"BS6";;;;;;"Lambert II Etendu";"841721.0896231143";"2276542.779709033"
"0704958";"70331";"MANTOCHE";"015T";"LD FERME PASSIREY";"GAY";"ZD0";"X0";"";"BS6";;;;;;"Lambert II Etendu";"841715.526530257";"2276632.8642517077"
"0704962";"70331";"MANTOCHE";"015T";"LD FERME PASSIREY";"GAY";"ZD0";"X0";"";"BS6";;;;;;"Lambert II Etendu";"841617.1060065499";"2276778.8743720474"
"0704963";"70331";"MANTOCHE";"015T";"LD FERME PASSIREY";"GAY";"ZD0";"X0";"";"BS6";"TCR";;;;;"Lambert II Etendu";"841590.1462942937";"2276813.751207189"
"0704964";"70331";"MANTOCHE";"015T";"LD FERME PASSIREY";"GAY";"ZD0";"X0";"";"BS6";"TCR";;;;;"Lambert II Etendu";"841568.0971753957";"2276851.6100482573"
"0704952";"70331";"MANTOCHE";"015T";"LD FERME PASSIREY";"GAY";"ZD0";"X0";"";"BS6";"TCR";;;;;"Lambert II Etendu";"841805.570837603";"2276408.6270728675"
"0704957";"70331";"MANTOCHE";"015T";"LD FERME PASSIREY";"GAY";"ZD0";"X0";"";"BS6";;;;;;"Lambert II Etendu";"841717.7466732592";"2276587.706350623"
