"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0704738";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"1";"BC8";"PCG";"PRT";"TRM";"TRN";"PMX";"Lambert II Etendu";"850783.0076113208";"2278081.5278320056"
"0704710";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BC8";;;;;;"Lambert II Etendu";"850042.5343823879";"2277377.385652992"
"0704734";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BH8";"TCR";;;;;"Lambert II Etendu";"850662.3490944428";"2278076.234421041"
"0704735";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BH7";"TCR";;;;;"Lambert II Etendu";"850678.8139504041";"2278082.4950061897"
"0704764";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BH8";"PCG";"PRT";"TRM";"TRN";;"Lambert II Etendu";"851259.5389355398";"2278990.625496284"
"0704740";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BM7";"PCG";;;;;"Lambert II Etendu";"850780.3086327447";"2278094.7664545495"
"0704750";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"850970.5254464209";"2278483.011773023"
"0704758";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"851132.0615062616";"2278781.7703765817"
"0704707";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"849943.015994391";"2277306.0505267824"
"0704741";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"850799.678374474";"2278133.4199230233"
"0704733";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"850642.6263378001";"2278054.81400097"
"0704736";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"4";"BS7";;;;;;"Lambert II Etendu";"850713.8457443317";"2278078.043263424"
"0704739";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"850859.7580112867";"2278081.0691196905"
"0704742";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"850820.8762673226";"2278170.481780312"
"0704743";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"850839.2173494356";"2278206.680900825"
"0704744";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"850858.1312898631";"2278250.1371905026"
"0704745";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"850877.2566691847";"2278288.595168151"
"0704746";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"850896.781985451";"2278326.513794411"
"0704747";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"850915.7263706345";"2278366.2624614676"
"0704748";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"850936.2085361326";"2278405.334534606"
"0704749";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"850951.5740533497";"2278446.415364177"
"0704751";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"850988.7389577175";"2278519.2060688008"
"0704752";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"851007.4152177967";"2278559.31465936"
"0704753";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"851028.453157092";"2278600.0798077285"
"0704754";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"851050.251996924";"2278631.7898746473"
"0704755";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"851068.182032232";"2278665.7469617813"
"0704756";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BS7";"PCG";;;;;"Lambert II Etendu";"851093.6603890158";"2278711.5225563445"
"0704757";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"851113.7399937252";"2278742.2327136374"
"0704759";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"851150.2966904361";"2278811.4751749984"
"0704760";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"851168.2410712802";"2278850.9969839426"
"0704761";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"851189.5277245555";"2278894.740715287"
"0704762";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"851217.9311858194";"2278930.811757613"
"0704763";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"4";"BS7";;;;;;"Lambert II Etendu";"851233.5526796689";"2278956.8822762542"
"0704708";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"849977.6565595673";"2277328.839733055"
"0704727";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"850498.2202338731";"2277888.2844900535"
"0704730";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"850575.8356437257";"2277974.4668597686"
"0704731";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"850599.0832812671";"2278004.752643831"
"0702281";"70461";"SAINT-BROING";"007T";"CHE VOIE D'IGNY";"ANG";"D00";"X0";"";"BS8";"PRT";;;;;"Lambert II Etendu";"853835.5485628992";"2277592.134460382"
"0704705";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"MC6";;;;;;"Lambert II Etendu";"849876.3478361757";"2277261.1393538304"
"0704711";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"MC6";;;;;;"Lambert II Etendu";"850072.5673799182";"2277402.0209610807"
"0704716";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"MS6";;;;;;"Lambert II Etendu";"850204.3274210349";"2277546.862637736"
"0704725";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"MS6";;;;;;"Lambert II Etendu";"850440.5386285682";"2277821.49175362"
"0704726";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"MS6";;;;;;"Lambert II Etendu";"850466.0246434552";"2277855.3952690093"
"0704728";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"MS6";;;;;;"Lambert II Etendu";"850528.5233097578";"2277912.3773898454"
"0704729";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"MS6";;;;;;"Lambert II Etendu";"850548.3654991668";"2277942.88981135"
"0704732";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"MS6";;;;;;"Lambert II Etendu";"850624.7005053419";"2278032.5424102894"
"0704706";"70461";"SAINT-BROING";"005T";"HAM CORNEUX";"GAY";"E00";"X0";"";"MS6";"PRT";;;;;"Lambert II Etendu";"849913.4764800466";"2277281.622201465"
