"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0704780";"70528";"VELESMES ECHEVANNE";"021T";"RTE GRAY ECHEVANNE";"GAY";"E00";"X0";"";"BC7";;;;;;"Lambert II Etendu";"850968.129348998";"2274536.0308864852"
"0704779";"70528";"VELESMES ECHEVANNE";"021T";"RTE GRAY ECHEVANNE";"GAY";"E00";"X0";"";"BC7";"ANC";;;;;"Lambert II Etendu";"850949.6708341731";"2274570.6710735555"
"0704784";"70528";"VELESMES ECHEVANNE";"021T";"RTE GRAY ECHEVANNE";"GAY";"E00";"X0";"";"BC7";;;;;;"Lambert II Etendu";"851040.7799095556";"2274401.6859943797"
"0704785";"70528";"VELESMES ECHEVANNE";"021T";"RTE GRAY ECHEVANNE";"GAY";"E00";"X0";"";"BC7";;;;;;"Lambert II Etendu";"851062.0350577935";"2274369.3900055876"
"0704789";"70528";"VELESMES ECHEVANNE";"0072";"GRANDE RUE / ECHEVANNE";"GAY";"E00";"X0";"";"BC7";"PCG";;;;;"Lambert II Etendu";"851204.2888982492";"2274241.148843932"
"0704765";"70528";"VELESMES ECHEVANNE";"021T";"RTE GRAY ECHEVANNE";"GAY";"E00";"X0";"";"BC7";"PRT";"TDL";"PMX";;;"Lambert II Etendu";"851027.2157008683";"2275075.4261608743"
"0704788";"70528";"VELESMES ECHEVANNE";"0072";"GRANDE RUE / ECHEVANNE";"GAY";"E00";"X0";"";"BC8";"TRM";;;;;"Lambert II Etendu";"851174.70760312";"2274244.16048827"
"0702323";"70528";"VELESMES ECHEVANNE";"007T";"RUE ONAY";"ANG";"F00";"X0";"";"BH7";;;;;;"Lambert II Etendu";"853704.8394444872";"2273627.351787658"
"0702324";"70528";"VELESMES ECHEVANNE";"007T";"RUE ONAY";"ANG";"F00";"X0";"";"BH7";"TDL";;;;;"Lambert II Etendu";"853598.6337309239";"2273561.605505855"
"0702340";"70528";"VELESMES ECHEVANNE";"013T";"RTE VESOUL";"ANG";"F00";"X0";"";"BH7";"PCH";"PRT";"TDL";;;"Lambert II Etendu";"854182.1053682924";"2274172.834594154"
"0704794";"70528";"VELESMES ECHEVANNE";"014T";"RUE BATTRANS";"GAY";"E00";"X0";"";"BM7";"PCG";"REC";;;;"Lambert II Etendu";"850886.4896240927";"2274267.3737696465"
"0704792";"70528";"VELESMES ECHEVANNE";"0072";"GRANDE RUE / ECHEVANNE";"GAY";"E00";"X0";"";"BM7";;;;;;"Lambert II Etendu";"851294.8233279507";"2274225.5143290763"
"0702312";"70528";"VELESMES ECHEVANNE";"007T";"RUE ONAY";"ANG";"F00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"853763.6597324109";"2274138.2105403817"
"0702320";"70528";"VELESMES ECHEVANNE";"007T";"RUE ONAY";"ANG";"F00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"853755.7947202402";"2273728.0113581554"
"0702308";"70528";"VELESMES ECHEVANNE";"003T";"RTE GRAY VELESMES";"ANG";"F00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"853564.5998129864";"2274418.8193814876"
"0702315";"70528";"VELESMES ECHEVANNE";"007T";"RUE ONAY";"ANG";"F00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"853848.6178330681";"2273900.3823930444"
"0702316";"70528";"VELESMES ECHEVANNE";"007T";"RUE ONAY";"ANG";"F00";"X0";"";"BS6";;;;;;"Lambert II Etendu";"853832.5938452432";"2273868.9100048994"
