"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0293332";"70410";"PIN";"051T";"RTE CHAMBORNAY";"CHN";"D00";"X0";;"B38";"TCR";"TRM";;;;"Lambert II Etendu";"867016.7600278215";"2263611.1200205246"
"0293351";"70410";"PIN";"051T";"RTE CHAMBORNAY";"CHN";"D00";"X0";;"B38";"SPC";"TRM";;;;"Lambert II Etendu";"867666.270031228";"2263910.590013993"
"0293353";"70410";"PIN";"051T";"RTE CHAMBORNAY";"CHN";"D00";"X0";;"BC6";"TDL";;;;;"Lambert II Etendu";"867760.3899916622";"2263979.9299938767"
"0293354";"70410";"PIN";"051T";"RTE CHAMBORNAY";"CHN";"D00";"X0";;"BC6";"SPC";"TDL";;;;"Lambert II Etendu";"867798.3900350458";"2264012.249982961"
"0202906";"70410";"PIN";"051T";"RTE CHAMBORNAY";"CHN";"D00";"X0";;"BC7";"PRT";"TDL";;;;"Lambert II Etendu";"866772.2799694038";"2263533.3700328325"
"0293331";"70410";"PIN";"051T";"RTE CHAMBORNAY";"CHN";"D00";"X0";;"BC8";"TCR";"TRM";;;;"Lambert II Etendu";"867000.7800083002";"2263597.970004459"
"0202969";"70410";"PIN";"005T";"RUE DOUCHES";"CHN";"D00";"X0";;"BC8";"SPC";"TRN";"TDL";;;"Lambert II Etendu";"866553.6899859784";"2264019.2800077605"
"0202958";"70410";"PIN";"052T";"RTE CHOYE";"CHN";"D00";"X0";;"BS8";;;;;;"Lambert II Etendu";"865915.0064306608";"2265834.994292094"
"0202930";"70410";"PIN";"008T";"RTE MARNAY";"CHN";"D00";"X0";;"BC8";"SPC";"ANC";"TRN";"TDL";;"Lambert II Etendu";"866692.9399846896";"2263516.610003233"
"0202913";"70410";"PIN";"008T";"RTE MARNAY";"CHN";"D00";"X0";;"BH7";"HAU";;;;;"Lambert II Etendu";"865945.3399892566";"2263250.1599890296"
"0202962";"70410";"PIN";"001T";"GRANDE-RUE";"CHN";"D00";"X0";;"BH8";"SPC";"PRT";"TRN";;;"Lambert II Etendu";"866425.1000185492";"2264333.0600161795"
"0202928";"70410";"PIN";"008T";"RTE MARNAY";"CHN";"D00";"X0";;"BH8";"SPC";"TRN";;;;"Lambert II Etendu";"866453.5500211464";"2263440.3800303373"
"0293350";"70410";"PIN";"051T";"RTE CHAMBORNAY";"CHN";"D00";"X0";;"BM6";;;;;;"Lambert II Etendu";"867674.4599673683";"2263925.0500128777"
"0202914";"70410";"PIN";"008T";"RTE MARNAY";"CHN";"D00";"X0";;"197";"TCR";;;;;"Lambert II Etendu";"865978.4200052205";"2263289.0700404774"
