"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0726189";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BC8";"ANC";;;;;"Lambert II Etendu";"909616.0519710459";"2292989.9595305"
"0726192";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BH7";"TCR";;;;;"Lambert II Etendu";"909671.2019329423";"2292929.7615934038"
"0726193";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BH7";"TCR";;;;;"Lambert II Etendu";"909677.8591497594";"2292903.3907373007"
"0726194";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BH7";"TCR";;;;;"Lambert II Etendu";"909661.43646839";"2292890.8400296574"
"0726187";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BS8";"PCG";"TRM";"TRN";"PKO";"PMX";"Lambert II Etendu";"909552.6409558284";"2293037.6640666365"
"0726200";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BH8";"TDL";;;;;"Lambert II Etendu";"909041.21220318";"2292346.7950865496"
"0720853";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BM8";"PRT";"TRM";;;;"Lambert II Etendu";"909203.5757915105";"2292472.3735206104"
"0720854";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BM8";"TRM";;;;;"Lambert II Etendu";"909230.0656928215";"2292498.995086077"
"0726199";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"909118.2567510166";"2292350.639760546"
"0720858";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"909323.9713782982";"2292631.756841746"
"0726191";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BS7";"PRT";"PMX";;;;"Lambert II Etendu";"909666.9426634194";"2292931.950546932"
"0720855";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"909257.0176297151";"2292526.383181783"
"0720856";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"909276.0761821858";"2292560.594805472"
"0720857";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"909303.7507617543";"2292586.1654401165"
"0720860";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"909377.6908903082";"2292682.813438586"
"0720861";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"909413.4506334546";"2292700.272562176"
"0720862";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"909445.0440191336";"2292730.131346147"
"0720863";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"909474.9327952558";"2292756.5610622736"
"0720864";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"909501.7749518638";"2292788.3979598163"
"0720865";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"909524.889183571";"2292817.070829539"
"0720866";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"909565.6479799689";"2292834.978402157"
"0720867";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"909597.2156740853";"2292850.920194118"
"0720868";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BS7";"TCR";;;;;"Lambert II Etendu";"909636.1252326414";"2292865.76250767"
"0726188";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"909582.3048427345";"2293010.828646524"
"0720859";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"909361.2636978932";"2292648.739199519"
"0726197";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"909095.3434519089";"2292390.077121276"
"0726196";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BS8";"PCG";"PRT";"TRN";"PMX";;"Lambert II Etendu";"909109.7845667992";"2292399.739139735"
"0720852";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BS8";;;;;;"Lambert II Etendu";"909171.8719760478";"2292449.375872151"
"0726190";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BS0";;;;;;"Lambert II Etendu";"909625.9215151777";"2292978.972412926"
"0726195";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"BS7";;;;;;"Lambert II Etendu";"909141.5548233176";"2292428.6775956084"
"0726198";"70474";"SAINT-SULPICE";"001T";"GRANDE. RUE";"VSX";"D00";"X0";"";"EDF";;;;;;"Lambert II Etendu";"909094.6887078863";"2292388.187341077"
