"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0735969";"70326";"LA MALACHERE";"006T";"GRANDE. RUE";"RIO";"E00";"X0";"F 32";"BC8";"SPC";"ANC";"PRT";"RPC";"TDL";"Lambert II Etendu";"881698.8900069986";"2278944.4500110326"
"0735970";"70326";"LA MALACHERE";"002T";"RUE FONTENIS";"RIO";"E00";"X0";;"BC8";"ANC";"EPA";"PRT";"RPC";"TRM";"Lambert II Etendu";"880573.3899917977";"2278803.4599790997"
"0735964";"70326";"LA MALACHERE";"006T";"GRANDE. RUE";"RIO";"E00";"X0";;"BS8";"SPC";"TRM";"TDL";;;"Lambert II Etendu";"881704.7799970575";"2279013.540013169"
"0735965";"70326";"LA MALACHERE";"006T";"GRANDE. RUE";"RIO";"E00";"X0";"46";"BS8";"SPC";"TRM";"TDL";;;"Lambert II Etendu";"881699.3799855424";"2279291.510004052"
"0735967";"70326";"LA MALACHERE";"006T";"GRANDE. RUE";"RIO";"E00";"X0";"56";"MH8";"SPC";"HAU";"TDL";;;"Lambert II Etendu";"881678.4700061989";"2279442.8599800086"
"0735968";"70326";"LA MALACHERE";"003T";"RUE CLOU";"RIO";"E00";"X0";;"MS7";"PRT";;;;;"Lambert II Etendu";"881972.6600191351";"2279388.950010464"
"0735966";"70326";"LA MALACHERE";"006T";"GRANDE. RUE";"RIO";"E00";"X0";;"MS8";"SPC";"TRN";;;;"Lambert II Etendu";"881689.9499761423";"2279362.4799833936"
"0736264";"70326";"LA MALACHERE";"005T";"RTE VESOUL";"RIO";"E00";"X0";;"MS8";"SPC";"PRT";"RPC";;;"Lambert II Etendu";"881975.2100309052";"2278587.8700100314"
"0720478";"70326";"LA MALACHERE";"002T";"RUE FONTENIS";"RIO";"E00";"X0";;"MT7";;;;;;"Lambert II Etendu";"880653.6699675038";"2278810.960023473"
"0720479";"70326";"LA MALACHERE";"002T";"RUE FONTENIS";"RIO";"E00";"X0";;"MT7";;;;;;"Lambert II Etendu";"880695.3000262165";"2278817.010038747"
"0720480";"70326";"LA MALACHERE";"002T";"RUE FONTENIS";"RIO";"E00";"X0";;"MT7";;;;;;"Lambert II Etendu";"880731.9899840618";"2278823.2199808476"
"0720481";"70326";"LA MALACHERE";"002T";"RUE FONTENIS";"RIO";"E00";"X0";;"MT7";;;;;;"Lambert II Etendu";"880773.070007137";"2278829.9500029236"
"0720482";"70326";"LA MALACHERE";"002T";"RUE FONTENIS";"RIO";"E00";"X0";;"MT7";;;;;;"Lambert II Etendu";"880812.9099826177";"2278836.3000055617"
"0720483";"70326";"LA MALACHERE";"002T";"RUE FONTENIS";"RIO";"E00";"X0";;"MT7";;;;;;"Lambert II Etendu";"880851.8899781588";"2278845.4199998872"
"0720484";"70326";"LA MALACHERE";"002T";"RUE FONTENIS";"RIO";"E00";"X0";;"MT7";;;;;;"Lambert II Etendu";"880891.7600325639";"2278852.8599764216"
"0720487";"70326";"LA MALACHERE";"002T";"RUE FONTENIS";"RIO";"E00";"X0";;"MT7";;;;;;"Lambert II Etendu";"881008.9099888871";"2278881.9499751707"
"0720490";"70326";"LA MALACHERE";"002T";"RUE FONTENIS";"RIO";"E00";"X0";;"MT7";;;;;;"Lambert II Etendu";"881119.470022794";"2278933.239989786"
"0720491";"70326";"LA MALACHERE";"002T";"RUE FONTENIS";"RIO";"E00";"X0";;"MT7";;;;;;"Lambert II Etendu";"881157.0999938576";"2278944.2700093514"
"0720492";"70326";"LA MALACHERE";"002T";"RUE FONTENIS";"RIO";"E00";"X0";;"MT7";;;;;;"Lambert II Etendu";"881195.0700125445";"2278952.580034524"
"0720493";"70326";"LA MALACHERE";"002T";"RUE FONTENIS";"RIO";"E00";"X0";;"MT7";"TCR";;;;;"Lambert II Etendu";"881236.0900091091";"2278960.6499775923"
"0720495";"70326";"LA MALACHERE";"002T";"RUE FONTENIS";"RIO";"E00";"X0";;"MT7";;;;;;"Lambert II Etendu";"881298.9199657337";"2278970.140035647"
"0720496";"70326";"LA MALACHERE";"002T";"RUE FONTENIS";"RIO";"E00";"X0";;"MT7";;;;;;"Lambert II Etendu";"881325.2700243187";"2278969.1600330872"
"0720499";"70326";"LA MALACHERE";"002T";"RUE FONTENIS";"RIO";"E00";"X0";;"MT7";;;;;;"Lambert II Etendu";"881432.5399761766";"2278967.560012867"
"0720500";"70326";"LA MALACHERE";"002T";"RUE FONTENIS";"RIO";"E00";"X0";;"MT7";;;;;;"Lambert II Etendu";"881470.829969517";"2278969.1900271946"
"0720494";"70326";"LA MALACHERE";"002T";"RUE FONTENIS";"RIO";"E00";"X0";;"MT7";"TCR";;;;;"Lambert II Etendu";"881272.4100236977";"2278966.460013423"
"0720477";"70326";"LA MALACHERE";"002T";"RUE FONTENIS";"RIO";"E00";"X0";;"MT8";"TCR";"TRM";;;;"Lambert II Etendu";"880613.7699776402";"2278808.5000281115"
"0720486";"70326";"LA MALACHERE";"002T";"RUE FONTENIS";"RIO";"E00";"X0";;"MT8";;;;;;"Lambert II Etendu";"880969.5500059798";"2278871.030026579"
"0720489";"70326";"LA MALACHERE";"002T";"RUE FONTENIS";"RIO";"E00";"X0";;"MT8";"EPA";"TCR";"TRM";;;"Lambert II Etendu";"881081.5099860542";"2278921.810024936"
"0720497";"70326";"LA MALACHERE";"002T";"RUE FONTENIS";"RIO";"E00";"X0";;"MT8";;;;;;"Lambert II Etendu";"881351.4899757716";"2278970.789988919"
"0720498";"70326";"LA MALACHERE";"002T";"RUE FONTENIS";"RIO";"E00";"X0";;"MT8";;;;;;"Lambert II Etendu";"881389.6700045463";"2278972.030018358"
"0720501";"70326";"LA MALACHERE";"002T";"RUE FONTENIS";"RIO";"E00";"X0";"12";"MT8";;;;;;"Lambert II Etendu";"881503.990030487";"2278967.6400304018"
"0720502";"70326";"LA MALACHERE";"002T";"RUE FONTENIS";"RIO";"E00";"X0";"8";"MT8";"PRT";"TDL";;;;"Lambert II Etendu";"881610.1300176934";"2278968.990031354"
"0720485";"70326";"LA MALACHERE";"002T";"RUE FONTENIS";"RIO";"E00";"X0";;"MT8";;;;;;"Lambert II Etendu";"880929.3300047369";"2278862.4200037266"
"0720488";"70326";"LA MALACHERE";"002T";"RUE FONTENIS";"RIO";"E00";"X0";;"MT8";"TCR";"TRM";;;;"Lambert II Etendu";"881043.0700075709";"2278902.3200149797"
