"num_appui";"code_commune";"libelle_commune";"code_voie";"libelle_voie";"code_centre";"code_zone";"code_entite";"num_voie";"type_appui";"caract1";"caract2";"caract3";"caract4";"caract5";"type_projection";"coord_x";"coord_y"
"0202218";"70268";"GEZIER ET FONTENELAY";"012T";"RTE GY";"CUS";"E00";"X0";;"BC6";;;;;;"Lambert II Etendu";"868354.4700193475";"2268015.0200108252"
"0202219";"70268";"GEZIER ET FONTENELAY";"012T";"RTE GY";"CUS";"E00";"X0";;"BC6";"PRT";;;;;"Lambert II Etendu";"868378.6400161509";"2268032.4400366396"
"0202242";"70268";"GEZIER ET FONTENELAY";"006T";"RUE CAR";"CUS";"B00";"X0";"14";"BC6";;;;;;"Lambert II Etendu";"869036.0700020862";"2267823.1200379557"
"0202243";"70268";"GEZIER ET FONTENELAY";"006T";"RUE CAR";"CUS";"B00";"X0";;"BC6";;;;;;"Lambert II Etendu";"869067.3899898594";"2267819.500020181"
"0202246";"70268";"GEZIER ET FONTENELAY";"006T";"RUE CAR";"CUS";"B00";"X0";;"BC6";;;;;;"Lambert II Etendu";"869150.5699775761";"2267766.33997606"
"0202252";"70268";"GEZIER ET FONTENELAY";"006T";"RUE CAR";"CUS";"B00";"X0";;"BC6";;;;;;"Lambert II Etendu";"869255.5299994478";"2267555.9700079234"
"0202253";"70268";"GEZIER ET FONTENELAY";"006T";"RUE CAR";"CUS";"B00";"X0";;"BC6";;;;;;"Lambert II Etendu";"869271.3899717061";"2267526.4699888984"
"0202158";"70268";"GEZIER ET FONTENELAY";"012T";"RTE GY";"CUS";"E00";"X0";;"BC6";"SPC";"PRT";;;;"Lambert II Etendu";"866581.6900083148";"2268927.1900291005"
"0202192";"70268";"GEZIER ET FONTENELAY";"012T";"RTE GY";"CUS";"E00";"X0";;"BC6";;;;;;"Lambert II Etendu";"867332.8599857962";"2267445.3000355503"
"0202169";"70268";"GEZIER ET FONTENELAY";"012T";"RTE GY";"CUS";"E00";"X0";;"BC6";"TCR";;;;;"Lambert II Etendu";"866874.7500237273";"2268477.6000067177"
"0202172";"70268";"GEZIER ET FONTENELAY";"012T";"RTE GY";"CUS";"E00";"X0";;"BC6";;;;;;"Lambert II Etendu";"866918.0700054814";"2268338.1900267424"
"0202175";"70268";"GEZIER ET FONTENELAY";"012T";"RTE GY";"CUS";"E00";"X0";;"BC6";;;;;;"Lambert II Etendu";"867025.5899702576";"2268236.549990343"
"0202195";"70268";"GEZIER ET FONTENELAY";"012T";"RTE GY";"CUS";"E00";"X0";;"BC6";;;;;;"Lambert II Etendu";"867419.2199981101";"2267397.2299839826"
