;N070RIO_S02G;AD700100703586;4;;Impasse des Sorbiers;;Rioz;70190;70447;931660.472372522;6706576.06319323;0187;ADRNIVX_0000000278287894;;;2018700447000AM0228;931663.661353219;6706576.37983174;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000ADCFDAF1986E2C41A35B0B0464955941;
;N070RIO_S02G;AD700100703587;6;;Impasse des Sorbiers;;Rioz;70190;70447;931651.81981071;6706575.22584854;0187;ADRNIVX_0000000278287896;;;2018700447000AM0229;931648.125231363;6706572.4518702;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000BA3ABEA3876E2C41734D74CE63955941;
;N070RIO_S02G;AD700100703590;2;;Rue des Sorbiers;;Rioz;70190;70447;931628.653274246;6706623.23361085;0190;ADRNIVX_0000000278287899;;;2018700447000AM0112;931623.689986741;6706622.68320505;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000041F6794E596E2C41F17AF3CE6F955941;
;N070RIO_S02G;AD700100703591;3;;Rue des Sorbiers;;Rioz;70190;70447;931629.490618937;6706658.122973;0190;ADRNIVX_0000000278287902;;;2018700447000AM0103;931638.605218639;6706665.38551353;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000C46732FB5A6E2C4125CADE8778955941;
;N070RIO_S02G;AD700100703592;4;;Rue des Sorbiers;;Rioz;70190;70447;931657.68122355;6706621.00069168;0190;ADRNIVX_0000000278287903;;;2018700447000AM0113;931658.420680713;6706622.54658067;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800004D55C95C936E2C411B550B406F955941;
;N070RIO_S02G;AD700100703593;5;;Rue des Sorbiers;;Rioz;70190;70447;931659.635027831;6706662.30969646;0190;ADRNIVX_0000000278287904;;;2018700447000AM0100;931661.877356965;6706661.0519493;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000295E2245976E2C411711D29379955941;
;N070RIO_S02G;AD700100703594;6;;Rue des Sorbiers;;Rioz;70190;70447;931703.456066685;6706616.25573843;0190;ADRNIVX_0000000278287905;;;2018700447000AM0154;931705.550814743;6706605.33249728;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000939281E9EE6E2C41B3045E106E955941;
;N070RIO_S02G;AD700100703595;7;;Rue des Sorbiers;;Rioz;70190;70447;931690.337666519;6706680.45216477;0190;ADRNIVX_0000000278287906;;;2018700447000AM0099;931689.335403866;6706669.46374653;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800003CA0E2ACD46E2C418444F01C7E955941;
;N070RIO_S02G;AD700100703596;8;;Rue des Sorbiers;;Rioz;70190;70447;931724.110569075;6706626.58298962;0190;ADRNIVX_0000000278287907;;;2018700447000AM0155;931727.499882815;6706616.84282927;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000083829C38186F2C41B2B34FA570955941;
;N070RIO_S02G;AD700100703597;9;;Rue des Sorbiers;;Rioz;70190;70447;931721.598535001;6706674.31163703;0190;ADRNIVX_0000000278287908;;;2018700447000AM0098;931716.282217561;6706681.63629139;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000FB2D7332136F2C4176DCF1937C955941;
