2226;N070GAY_S01E;AD700020504960;34;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894606.056545158;6710153.76908096;0200;ADRNIVX_0000000278280375;894599.726006424;6710151.50311151;2018700026000AO0203;894618.752015063;6710155.24854746;;;;;1;0;1;0;1;0;;0;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000A57CF31C1C4D2B41549F3871E2985941;
2234;N070GAY_S01E;AD700020504975;36;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894602.482302906;6710173.49889818;0200;ADRNIVX_0000000278280376;894592.416878911;6710172.15988683;2018700026000AO0167;894605.872268603;6710175.340195;;;;;1;0;1;0;1;0;;0;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800000F68F0F6144D2B41A6F2ED5FE7985941;
2235;N070GAY_S01E;AD700020504976;38;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894587.327515759;6710208.66944194;0200;ADRNIVX_0000000278280377;894582.472069701;6710201.95577447;2018700026000AO0166;894597.145137007;6710206.05411224;;;;;1;0;1;0;1;0;;0;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800004525B0A7F64C2B410223D82AF0985941;
2279;N070GAY_S01E;AD700020504977;40;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894573.888364893;6710256.7072578;0200;ADRNIVX_0000000278280378;894564.377249189;6710257.38267535;2018700026000AO0137;894577.834635914;6710259.7274616;;;;;1;0;1;0;1;0;;0;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A08000066C3D7C6DB4C2B413AB6432DFC985941;
2236;N070GAY_S01E;AD700020504978;42;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894565.453153179;6710287.30277148;0200;ADRNIVX_0000000278280379;894555.768185601;6710283.22095896;2018700026000AO0164;894574.030921064;6710288.31577462;;;;;1;0;1;0;1;0;;0;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800008BB103E8CA4C2B419D9B60D303995941;
2742;N070GAY_S01E;AD700020504981;58;;Rue des Fleurs;;Arc-lès-Gray;70100;70026;894504.619550051;6710766.94821042;0127;ADRNIVX_0000000278280041;894514.484340626;6710764.03487103;20187000260000C0685;894496.928000203;6710760.02650422;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800000CAA353D514C2B41C37AAFBC7B995941;
2682;N070GAY_S01E;AD700020504982;60;;Rue des Fleurs;;Arc-lès-Gray;70100;70026;894514.341488974;6710724.27175794;0127;ADRNIVX_0000000278280021;894525.470567162;6710727.71511159;20187000260000C0684;894510.057270837;6710725.21184774;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A08000091A4D7AE644C2B416B7B641171995941;
2717;N070GAY_S01E;AD700020504983;27;;Rue des Granges;;Arc-lès-Gray;70100;70026;894668.820239096;6710473.87821701;0160;ADRNIVX_0000000278280371;894681.777509853;6710474.743258;20187000260000C0577;894665.2596356;6710478.53588287;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000F960F6A3994D2B411DB5347832995941;
1223;N070GAY_S01E;AD700020504984;5;;Rue des Granges;;Arc-lès-Gray;70100;70026;894630.016943053;6710131.02225119;0160;ADRNIVX_0000000278280351;894609.297104496;6710123.91800041;2018700026000AO0153;894624.319592549;6710127.32494159;;;;;1;0;1;0;1;0;;0;P;;;;;;;f;E;;2018-06-09 00:00:00;;;;;;;;;;01010000206A08000082C2AC084C4D2B413F906CC1DC985941;
2685;N070GAY_S01E;AD700020504985;25;;Rue des Fleurs;;Arc-lès-Gray;70100;70026;894538.145942368;6710666.01160924;0127;ADRNIVX_0000000278279992;894550.508990873;6710662.73413603;20187000260000C0681;894533.637012147;6710660.76309328;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A08000043F5B84A944C2B41B334BE8062995941;
