1917;N070GAY_S01C;AD700020304927;53;;Rue de Dijon;;Arc-lès-Gray;70100;70026;894481.681547619;6709309.61904762;0080;ADRNIVX_0000000278282106;894484.317092168;6709315.22313654;2018700026000AB0239;894501.006940775;6709275.03104127;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800003BCFF35C234C2B41E5799E670F985941;
1920;N070GAY_S01C;AD700020304930;51;;Rue de Dijon;;Arc-lès-Gray;70100;70026;894501.925595238;6709292.6547619;0080;ADRNIVX_0000000278282105;894505.717288365;6709283.24545038;2018700026000AB0236;894505.620643272;6709288.43803476;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000789EE7D94B4C2B41789EE7290B985941;
1604;N070GAY_S01C;AD700020304938;7;;Rue Louis Chauveau;;Arc-lès-Gray;70100;70026;894623.129471247;6709357.31658387;0220;ADRNIVX_0000000278282027;894623.005482775;6709350.43781625;2018700026000AB0632;894629.62045045;6709356.38316805;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000250E4A423E4D2B41F9E842541B985941;
1859;N070GAY_S01C;AD700020304952;8;;Rue du Lotissement de la Caisse d'Épargne;;Arc-lès-Gray;70100;70026;893344.968475031;6708802.78711709;0217;ADRNIVX_0000000278283675;893354.006223703;6708792.97991069;2018700026000AH0133;893351.34275879;6708804.93171895;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800008EF5DBEF41432B41592060B290975941;
1850;N070GAY_S01C;AD700020304953;10;;Rue du Lotissement de la Caisse d'Épargne;;Arc-lès-Gray;70100;70026;893315.744080859;6708787.18882081;0217;ADRNIVX_0000000278283676;893330.511332503;6708780.54555527;2018700026000AH0132;893324.863601336;6708791.09164605;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000982AF87C07432B41E3A315CC8C975941;
1852;N070GAY_S01C;AD700020304954;14;;Rue du Lotissement de la Caisse d'Épargne;;Arc-lès-Gray;70100;70026;893266.439121368;6708757.42655436;0217;ADRNIVX_0000000278283678;893275.298702425;6708751.18627737;2018700026000AH0130;893270.190896922;6708761.88329422;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800001484D4E0A4422B41A4AA4C5B85975941;
;N070GAY_S01C;AD700020304959;8;A;Rue Louis Chauveau;;Arc-lès-Gray;70100;70026;894609.564198792;6709339.86955652;0220;ADRNIVX_0000000339679437;894606.320485299;6709377.58087249;2018700026000AB0601;894618.157987002;6709328.27289755;;;;;6;0;6;0;6;0;;7;I;;;;;;;f;C;;2018-06-14 00:00:00;;;;;;;;;;01010000206A08000002AADE20234D2B4168D0A6F716985941;
1718;N070GAY_S01C;AD700020304961;75;;Rue de Dijon;;Arc-lès-Gray;70100;70026;894436.16145227;6709289.34735157;0080;ADRNIVX_0000000278282624;894431.310514492;6709292.48264086;2018700026000AD0049;894435.842975945;6709286.45026269;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A08000037DFA952C84B2B4119023B560A985941;
1845;N070GAY_S01C;AD700020304962;1;;Rue du Lotissement de la Caisse d'Épargne;;Arc-lès-Gray;70100;70026;893441.100043655;6708821.02168219;0217;ADRNIVX_0000000278283668;893435.668922426;6708829.64681331;2018700026000AH0137;893439.110893209;6708819.73507441;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A08000008EC383302442B41B13D634195975941;
1844;N070GAY_S01C;AD700020304963;3;;Rue du Lotissement de la Caisse d'Épargne;;Arc-lès-Gray;70100;70026;893412.359502328;6708806.73850407;0217;ADRNIVX_0000000278283670;893409.879400963;6708815.91487034;2018700026000AH0138;893411.512683318;6708804.41684883;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800006DB010B8C8432B4198A643AF91975941;
1846;N070GAY_S01C;AD700020304964;2;;Rue du Lotissement de la Caisse d'Épargne;;Arc-lès-Gray;70100;70026;893423.333163562;6708843.95605355;0217;ADRNIVX_0000000278283669;893431.826975712;6708834.19004493;2018700026000AH0136;893428.499834484;6708845.64592844;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000196A94AADE432B413AFB2FFD9A975941;
1847;N070GAY_S01C;AD700020304965;4;;Rue du Lotissement de la Caisse d'Épargne;;Arc-lès-Gray;70100;70026;893399.353681606;6708832.92433062;0217;ADRNIVX_0000000278283671;893404.681857065;6708820.4140304;2018700026000AH0135;893402.280078901;6708831.71878433;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A08000069C115B5AE432B41993B283B98975941;
1848;N070GAY_S01C;AD700020304966;6;;Rue du Lotissement de la Caisse d'Épargne;;Arc-lès-Gray;70100;70026;893370.729263679;6708816.95736321;0217;ADRNIVX_0000000278283673;893380.011072629;6708807.05204784;2018700026000AH0134;893376.280307641;6708817.94243966;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000840C627575432B415A70453D94975941;
1798;N070GAY_S01C;AD700020304967;142;;Rue de Dijon;;Arc-lès-Gray;70100;70026;893431.752110012;6708890.52153667;0080;ADRNIVX_0000000278283660;893433.979128039;6708895.50240162;2018700026000AL0064;893431.704408;6708893.31570119;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800003F901481EF432B4158DB60A1A6975941;
1376;N070GAY_S01C;AD700020304969;120;;Rue de Dijon;;Arc-lès-Gray;70100;70026;893680.314246217;6708971.98210128;0080;ADRNIVX_0000000278282681;893758.626010611;6708941.30521561;2018700026000AL0240;893692.291268503;6708990.69408158;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;HANGAR;Entreprises;;;;01010000206A0800004EE1E4A0E0452B4154BFDAFEBA975941;
