;N070RIO_S02D;AD700100403343;20;;Rue du Pays Neuf;;Rioz;70190;70447;931609.449240331;6707063.64243785;0157;ADRNIVX_0000000278287082;;;2018700447000AH0213;931611.378287169;6707058.98784721;;;;;3;0;3;0;3;0;;7;I;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000027D402E6326E2C41A3B31DE9DD955941;
;N070RIO_S02D;AD700100403347;22;;Rue du Pays Neuf;;Rioz;70190;70447;931619.563506509;6707081.71435307;0157;ADRNIVX_0000000326641484;;;2018700447000AH0248;931632.677869351;6707076.44538782;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000D7EC8320476E2C41F1F5B76DE2955941;
;N070RIO_S02D;AD700100403348;25;;Rue des Chardonnerets;;Rioz;70190;70447;931164.53644541;6706789.13216212;0032;ADRNIVX_0000000278287935;;;2018700447000AN0098;931171.487993174;6706787.66395005;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000008F9A812B96A2C411758754899955941;
;N070RIO_S02D;AD700100403349;23;;Rue des Chardonnerets;;Rioz;70190;70447;931131.880002442;6706775.73464705;0032;ADRNIVX_0000000278287934;;;2018700447000AN0097;931128.112478484;6706773.96526227;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800001AAE8FC2776A2C41127504EF95955941;
;N070RIO_S02D;AD700100403350;21;;Rue des Chardonnerets;;Rioz;70190;70447;931144.440172814;6706756.75483404;0032;ADRNIVX_0000000278287933;;;2018700447000AN0096;931139.89409174;6706754.90020495;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000C4545EE1906A2C4174334F3091955941;
;N070RIO_S02D;AD700100403351;19;;Rue des Chardonnerets;;Rioz;70190;70447;931150.859815449;6706732.75095289;0032;ADRNIVX_0000000278287932;;;2018700447000AN0095;931148.235932536;6706732.42380689;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000005BB39B89D6A2C41B59C0F308B955941;
;N070RIO_S02D;AD700100403352;17;;Rue des Chardonnerets;;Rioz;70190;70447;931159.233262364;6706710.42176112;0032;ADRNIVX_0000000278287930;;;2018700447000AN0094;931160.534782872;6706709.04080076;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000212A6E77AE6A2C415622FE9A85955941;
;N070RIO_S02D;AD700100403353;15;;Rue des Chardonnerets;;Rioz;70190;70447;931177.096615782;6706687.53433955;0032;ADRNIVX_0000000278287928;;;2018700447000AN0093;931172.010900212;6706685.80435435;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000B39F7731D26A2C41829E32E27F955941;
;N070RIO_S02D;AD700100403354;27;;Rue des Chardonnerets;;Rioz;70190;70447;931198.867577761;6706791.92331109;0032;ADRNIVX_0000000278287936;;;2018700447000AN0099;931198.432013291;6706792.68112484;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000FC2633BCFD6A2C41638717FB99955941;
;N070RIO_S02D;AD700100403355;29;;Rue des Chardonnerets;;Rioz;70190;70447;931238.501893158;6706750.61430631;0032;ADRNIVX_0000000278287937;;;2018700447000AN0100;931242.738805425;6706749.3734455;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000D723F8004D6B2C4167CB50A78F955941;
