;N070GAY_S01B;AD700020205036;8;;Quartier du Haut Fourneau;;Montureux-et-Prantigny;70100;70371;898592.401877618;6715217.8445676;A001;ADRNIVX_0000000278274484;898575.912351839;6715183.25223286;;;;;;;;1;0;1;0;1;0;Aero-souterrain ENEDIS;9;P;;;;;;;f;C;;2018-06-14 00:00:00;;;;;;;;;;01010000206A08000038E7C2CD406C2B4141650D76D49D5941;
43308;N070GAY_S01B;AD700020205039;5;;Quartier du Haut Fourneau;;Montureux-et-Prantigny;70100;70371;898559.997971854;6715156.38888425;A001;ADRNIVX_0000000278274481;898561.915034648;6715164.88858455;;;;;;;;1;0;1;0;1;0;Aero-souterrain ENEDIS;9;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000B62AF6FEFF6B2B41C57AE318C59D5941;
43289;N070GAY_S01B;AD700020205040;1;;Quartier du Haut Fourneau;;Montureux-et-Prantigny;70100;70371;898535.415698515;6715169.79739698;A001;ADRNIVX_0000000278274479;898533.385202134;6715175.71733399;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000916FD6D4CE6B2B41598D0873C89D5941;
43237;N070GAY_S01B;AD700020205041;10;;Grande Rue;;Montureux-et-Prantigny;70100;70371;898484.016399717;6715197.7317985;0078;ADRNIVX_0000000278274473;898506.888767449;6715191.06031724;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800002E8B6508686B2B4163C9D56ECF9D5941;
43319;N070GAY_S01B;AD700020205042;12;;Grande Rue;;Montureux-et-Prantigny;70100;70371;898505.61900356;6715145.96004102;0078;ADRNIVX_0000000278274474;898516.109288752;6715160.80114828;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000D908EE3C936B2B41E04F717DC29D5941;
43288;N070GAY_S01B;AD700020205043;14;;Grande Rue;;Montureux-et-Prantigny;70100;70371;898502.266875377;6715119.88793293;0078;ADRNIVX_0000000278274475;898526.825712158;6715119.58776332;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000B1E3A3888C6B2B41A4E4D3F8BB9D5941;
43333;N070GAY_S01B;AD700020205044;6;;Quartier du Haut Fourneau;;Montureux-et-Prantigny;70100;70371;898539.885202759;6715142.79414218;A001;ADRNIVX_0000000278274482;898548.62000944;6715127.76345591;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000C84B39C5D76B2B41B939D3B2C19D5941;
;N070GAY_S01B;AD700020205045;4;TER;Rue de la Gare;;Vereux;70180;70546;899374.937578894;6716534.29979662;0071;ADRNIVX_0000000278273738;899352.166400991;6716532.43643581;;;;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800003C570AE05D722B4125DE2F931D9F5941;
57040;N070GAY_S01B;AD700020205049;8;;Rue de la Gare;;Vereux;70180;70546;899327.076637621;6716531.50635646;0071;ADRNIVX_0000000278273744;899331.785391613;6716513.74525478;;;;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000D70B3D27FE712B41F02468E01C9F5941;
57028;N070GAY_S01B;AD700020205050;8;BIS;Rue de la Gare;;Vereux;70180;70546;899324.631626563;6716546.8612662;0071;ADRNIVX_0000000278273745;899299.320997933;6716554.45001271;;;;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-15 00:00:00;;;;;;;;;;01010000206A080000918E6443F9712B4146FC1EB7209F5941;
56930;N070GAY_S01B;AD700020205051;9;;Rue de la Gare;;Vereux;70180;70546;899549.860614295;6716522.30575797;0071;ADRNIVX_0000000278273746;;;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-15 00:00:00;;;;;;;;;;01010000206A080000D86FA2B8BB732B41DD8991931A9F5941;
57076;N070GAY_S01B;AD700020205054;15;;Rue de la Gare;;Vereux;70180;70546;899493.801908159;6716513.70584282;0071;ADRNIVX_0000000278273752;;;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-15 00:00:00;;;;;;;;;;01010000206A080000CAB4939A4B732B415E872C6D189F5941;
57004;N070GAY_S01B;AD700020205055;1;;Rue de la Gare;;Vereux;70180;70546;899599.23049754;6716544.2833189;0071;ADRNIVX_0000000278273733;899611.565705886;6716561.71285067;;;;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-15 00:00:00;;;;;;;;;;01010000206A08000009C603761E742B4196E52112209F5941;
56951;N070GAY_S01B;AD700020205056;4;;Rue de la Gare;;Vereux;70180;70546;899566.718192784;6716567.3950989;0071;ADRNIVX_0000000278273736;899564.862539461;6716548.8055183;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000EDF6B66FDD732B41E34C49D9259F5941;
57063;N070GAY_S01B;AD700020205058;2;;Rue Mottey;;Vereux;70180;70546;899640.932275352;6716563.57291439;0137;ADRNIVX_0000000278273770;;;;;;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000E63153DD71742B411BA1AAE4249F5941;
56999;N070GAY_S01B;AD700020205059;3;;Rue Mottey;;Vereux;70180;70546;899668.961628425;6716561.66182213;0137;ADRNIVX_0000000278273771;;;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000968F5AECA9742B41384B5B6A249F5941;
56975;N070GAY_S01B;AD700020205060;1;;Rue Mottey;;Vereux;70180;70546;899664.183897787;6716574.00429295;0137;ADRNIVX_0000000278273769;899658.10408176;6716592.95562384;;;;;;;;1;0;1;0;1;0;;2;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000CDD9275EA0742B41EB554680279F5941;
57019;N070GAY_S01B;AD700020205061;5;;Rue de la Prairie;;Vereux;70180;70546;899651.76179813;6716532.91580946;0168;ADRNIVX_0000000278273780;899644.173191388;6716528.01731236;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800008D670A8687742B414C9F9C3A1D9F5941;
56965;N070GAY_S01B;AD700020205062;7;;Rue de la Prairie;;Vereux;70180;70546;899654.628436512;6716522.72331744;0168;ADRNIVX_0000000278273783;899649.472098553;6716513.74526915;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000396EC2418D742B4138D54AAE1A9F5941;
57018;N070GAY_S01B;AD700020205063;9;;Rue de la Prairie;;Vereux;70180;70546;899659.40616715;6716515.07894842;0168;ADRNIVX_0000000278273785;899651.670840918;6716508.817201;;;;;;;;1;0;1;0;1;0;;2;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800000324F5CF96742B41A97D0DC5189F5941;
57017;N070GAY_S01B;AD700020205064;11;;Rue de la Prairie;;Vereux;70180;70546;899669.120886113;6716511.09750622;0168;ADRNIVX_0000000278273787;899653.061456747;6716505.52929428;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000DDC8E43DAA742B41B78A3DC6179F5941;
57006;N070GAY_S01B;AD700020205094;2;;Rue de la Prairie;;Vereux;70180;70546;899631.854587141;6716499.94946807;0168;ADRNIVX_0000000278273775;899642.107433417;6716508.82918616;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800001E728CB55F742B41B415C4FC149F5941;
57007;N070GAY_S01B;AD700020205098;4;;Rue de la Prairie;;Vereux;70180;70546;899636.950833154;6716485.29776078;0168;ADRNIVX_0000000278273779;899644.727030226;6716502.58140094;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800006C9AD3E669742B4138830E53119F5941;
