1447;N070GAY_S01F;AD700020604957;19;;Rue François Mitterrand;;Arc-lès-Gray;70100;70026;895925.578693428;6709953.2611522;0229;ADRNIVX_0000000311269573;895922.226643277;6709956.18728721;2018700026000AS0120;895921.219594568;6709948.59120734;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-13 00:00:00;;;;;;;;;;01010000206A08000047814A286B572B41BBB7B650B0985941;
2138;N070GAY_S01F;AD700020604968;17;;Rue Charles de Gaulle;;Arc-lès-Gray;70100;70026;895890.400027207;6709930.65443804;0063;ADRNIVX_0000000278281015;895905.981089464;6709916.19386244;2018700026000AS0119;895893.565248026;6709929.51258067;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-13 00:00:00;;;;;;;;;;01010000206A080000B35DD0CC24572B411B50E2A9AA985941;
1190;N070GAY_S01F;AD700020605024;6;;Place Aristide Briand;;Arc-lès-Gray;70100;70026;894983.215906941;6709351.30175546;0015;ADRNIVX_0000000278281852;894992.815095455;6709351.43843167;2018700026000AW0318;894983.075906064;6709347.49367128;;;;;3;1;3;1;4;0;;7;I;;;;;;;f;E;;2018-06-14 00:00:00;;;;;PIZZA;Commerce de proximité;;;;01010000206A080000C75A8B6E0E502B4121F64FD319985941;
1178;N070GAY_S01F;AD700020605066;18;;Avenue Charles Couyba;;Arc-lès-Gray;70100;70026;895071.546605335;6708975.0758401;0060;ADRNIVX_0000000278282523;895112.81175857;6708977.46875044;2018700026000AW0140;895090.612656188;6708971.77301383;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800008EA7DC17BF502B416D90DAC4BB975941;
1183;N070GAY_S01F;AD700020605067;8;;Rue Charles de Gaulle;;Arc-lès-Gray;70100;70026;895747.764931564;6709859.25650693;0063;ADRNIVX_0000000278281005;895735.694007262;6709863.68038539;2018700026000AS0151;895752.370546552;6709846.15581985;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-13 00:00:00;;;;;;;;;;01010000206A080000221CA58707562B41079C6AD098985941;
2091;N070GAY_S01F;AD700020605106;5;;Rue Charles de Gaulle;;Arc-lès-Gray;70100;70026;895693.700568408;6709876.28023373;0063;ADRNIVX_0000000278281070;;;2018700026000AS0166;895688.448821325;6709877.78837816;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-13 00:00:00;;;;;;;;;;01010000206A08000003E7B0669B552B417859EF119D985941;
1285;N070GAY_S01F;AD700020605139;20;;Rue Bec;;Arc-lès-Gray;70100;70026;894921.279016224;6709387.12138759;0040;ADRNIVX_0000000278281855;894922.508707744;6709394.25972744;2018700026000AW0043;894916.41942316;6709385.11509303;;;;;2;0;2;0;2;0;;7;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000EE36DB8E924F2B4178D0C4C722985941;
;N070GAY_S01F;AD700020605148;2;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894994.244686362;6709421.24038154;0200;ADRNIVX_0000000278281988;894937.168581312;6709496.66377718;2018700026000AR0240;895006.653321753;6709423.20500349;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;JOHN DEERE;Entreprises;;;;01010000206A080000E887477D24502B413D69624F2B985941;
1246;N070GAY_S01F;AD700020605152;13;;Rue Charles de Gaulle;;Arc-lès-Gray;70100;70026;895837.458107565;6709901.65798029;0063;ADRNIVX_0000000278281013;895842.370346421;6709883.86559355;2018700026000AS0115;895839.73348073;6709894.9254794;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-13 00:00:00;;;;;;;;;;01010000206A08000023138DEABA562B415C591C6AA3985941;
2137;N070GAY_S01F;AD700020605153;12;;Rue Charles de Gaulle;;Arc-lès-Gray;70100;70026;895876.837167934;6709867.89113755;0063;ADRNIVX_0000000278281012;895867.432386553;6709875.91033093;2018700026000AS0122;895880.466350198;6709869.4507763;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-13 00:00:00;;;;;;;;;;01010000206A0800008646A1AC09572B41CA6508F99A985941;
2659;N070GAY_S01F;AD700020605164;18;;Rue Bec;;Arc-lès-Gray;70100;70026;894810.986488533;6709390.06365717;0040;ADRNIVX_0000000278281914;894844.498392758;6709419.15672952;2018700026000AB0165;894832.345450685;6709384.87335734;;;;;0;3;0;1;1;1;;7;I;;;;;;;f;E;;2018-06-18 00:00:00;;;;;NOTRE DAMES/ MATERNELLE+PRIMAIRE;Ecole primaire;;;;01010000206A080000620615F9B54E2B418BF5128423985941;
2662;N070GAY_S01F;AD700020605165;16;;Rue Bec;;Arc-lès-Gray;70100;70026;894797.302705102;6709431.2518453;0040;ADRNIVX_0000000278281912;894804.690261765;6709435.41393196;2018700026000AB0727;894800.018692069;6709429.60408054;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000C229FC9A9A4E2B41C03B1ED02D985941;
2602;N070GAY_S01F;AD700020605166;14;;Rue Bec;;Arc-lès-Gray;70100;70026;894765.966841046;6709449.04076376;0040;ADRNIVX_0000000278281910;894767.898135694;6709451.65903529;2018700026000AB0184;894744.765135177;6709443.39879058;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A08000021CA05EF5B4E2B419BDF9B4232985941;
2652;N070GAY_S01F;AD700020605167;12;;Rue Bec;;Arc-lès-Gray;70100;70026;894757.482895319;6709454.10376363;0040;ADRNIVX_0000000278281907;894757.019553328;6709456.97129922;2018700026000AB0184;894744.765135177;6709443.39879058;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000240E3EF74A4E2B413510A48633985941;
1151;N070GAY_S01F;AD700020605168;10;;Rue Bec;;Arc-lès-Gray;70100;70026;894749.409463095;6709454.92479064;0040;ADRNIVX_0000000278281904;894746.923116968;6709461.42000943;2018700026000AB0184;894744.765135177;6709443.39879058;;;;;16;0;16;0;16;0;;7;I;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800009325A5D13A4E2B4110C52FBB33985941;
1141;N070GAY_S01F;AD700020605169;8;;Rue Bec;;Arc-lès-Gray;70100;70026;894741.609706539;6709458.61941216;0040;ADRNIVX_0000000278281902;894742.870213311;6709463.17679917;2018700026000AB0184;894744.765135177;6709443.39879058;;;;;2;0;2;0;2;0;;7;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800009E742B382B4E2B41E872A4A734985941;
2549;N070GAY_S01F;AD700020605170;11;;Rue Bec;;Arc-lès-Gray;70100;70026;894809.481272355;6709458.75625;0040;ADRNIVX_0000000278281905;894795.811398963;6709451.01732413;2018700026000AB0150;894814.976500445;6709470.95369269;;;;;9;0;9;0;9;0;;2;I;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000835469F6B24E2B41626666B034985941;
2554;N070GAY_S01F;AD700020605171;13;;Rue Bec;;Arc-lès-Gray;70100;70026;894825.901812472;6709450.54597994;0040;ADRNIVX_0000000278281909;894825.31878227;6709438.53505814;2018700026000AB0151;894836.366346987;6709454.08275836;;;;;4;0;4;0;4;0;;2;I;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000435DBACDD34E2B41D655F1A232985941;
2633;N070GAY_S01F;AD700020605172;17;;Rue Bec;;Arc-lès-Gray;70100;70026;894855.869298185;6709434.94646683;0040;ADRNIVX_0000000278281913;894853.07610943;6709426.55133036;2018700026000AB0158;894858.260269497;6709442.36955613;;;;;2;0;2;0;2;0;;2;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000D6A614BD0F4F2B4198E992BC2E985941;
1491;N070GAY_S01F;AD700020605173;9;;Rue Bec;;Arc-lès-Gray;70100;70026;894766.514192383;6709470.319047;0040;ADRNIVX_0000000278281903;894764.664581261;6709465.22441321;2018700026000AB0137;894771.845892663;6709476.6974837;;;;;5;0;5;0;5;0;;7;I;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000573944075D4E2B4117446B9437985941;
2007;N070GAY_S01F;AD700020605179;20;;Rue de Verdun;;Arc-lès-Gray;70100;70026;895363.433183703;6709520.53975069;0380;ADRNIVX_0000000278281831;895351.012386036;6709529.25212672;2018700026000AR0081;895364.81420502;6709519.56384339;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-13 00:00:00;;;;;;;;;;01010000206A0800001D41CADD06532B417B468B2244985941;
2030;N070GAY_S01F;AD700020605180;18;;Rue de Verdun;;Arc-lès-Gray;70100;70026;895347.597952585;6709514.87034696;0380;ADRNIVX_0000000278281829;895337.962319518;6709518.0419353;2018700026000AR0084;895348.127107569;6709511.63141848;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-13 00:00:00;;;;;;;;;;01010000206A0800005BD72632E7522B41B9C3B3B742985941;
2540;N070GAY_S01F;AD700020605181;7;;Rue Bec;;Arc-lès-Gray;70100;70026;894761.04067901;6709474.35576311;0040;ADRNIVX_0000000278281901;894736.512922678;6709477.75137301;2018700026000AB0137;894771.845892663;6709476.6974837;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A08000017E1D314524E2B41A0D2C49638985941;
2136;N070GAY_S01F;AD700020605182;46;;Rue de Verdun;;Arc-lès-Gray;70100;70026;895595.618296198;6709777.62797067;0380;ADRNIVX_0000000278281090;895586.833283716;6709773.8635827;2018700026000AS0140;895593.969608899;6709772.48058104;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-13 00:00:00;;;;;;;;;;01010000206A080000BF51913CD7542B41E6AB306884985941;
2541;N070GAY_S01F;AD700020605183;5;;Rue Bec;;Arc-lès-Gray;70100;70026;894758.440760159;6709481.26607374;0040;ADRNIVX_0000000278281898;894711.310162808;6709487.70745762;2018700026000AB0135;894754.04830074;6709495.18078178;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000C650ABE14C4E2B41275A07513A985941;
1209;N070GAY_S01F;AD700020605184;3;;Rue Bec;;Arc-lès-Gray;70100;70026;894743.867530805;6709485.64488444;0040;ADRNIVX_0000000278281896;894700.800942325;6709493.25421392;2018700026000AB0135;894754.04830074;6709495.18078178;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800006BFF2CBC2F4E2B4161C945693B985941;
2146;N070GAY_S01F;AD700020605201;9;;Rue Charles de Gaulle;;Arc-lès-Gray;70100;70026;895720.919823907;6709887.03698419;0063;ADRNIVX_0000000278281006;895728.917919757;6709879.4628464;2018700026000AS0088;895720.327247961;6709893.78139389;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-13 00:00:00;;;;;;;;;;01010000206A080000BC28F3D6D1552B41EDF25DC29F985941;
;N070GAY_S01F;AD700020405211;1;;Place Sentupery;;Arc-lès-Gray;70100;70026;894722.021460236;6709503.79493576;0358;ADRNIVX_0000000339679444;894685.929356451;6709486.98754268;2018700026000AB0134;894724.227925459;6709514.27223964;;;;;3;0;3;0;3;0;;7;I;;;;;;;f;C;;2018-06-18 00:00:00;;;;;;;;;;01010000206A08000008D6FC0A044E2B41393AE0F23F985941;
