;N070GAY_S01H;AD700020805090;7;B;Quai Vergy;;Gray;70100;70279;895374.077165864;6708843.91706331;0340;ADRNIVX_0000000278285344;895492.022555405;6708867.54805736;2018700279000AH0015;895404.58144769;6708828.12331836;;;;;1;0;1;0;1;0;;2;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000B94882271C532B41542AB1FA9A975941;
;N070GAY_S01H;AD700020805091;7;B;Quai Vergy;;Gray;70100;70279;895391.632871351;6708847.40964065;0340;ADRNIVX_0000000278285344;895492.022555405;6708867.54805736;2018700279000AH0015;895404.58144769;6708828.12331836;;;;;1;0;1;0;1;0;;2;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000B9B607443F532B416C8D37DA9B975941;
;N070GAY_S01H;AD700020805092;8;;Quai Vergy;;Gray;70100;70279;895521.530593806;6708836.61419793;0600;ADRNIVX_0000000278283333;895520.880391166;6708819.92473384;2018700279000AH0020;895515.042287636;6708844.12835361;;;;;0;1;0;1;1;1;;1;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;UNF;Entreprises;;;;01010000206A080000C9FDA90F43542B41D5044F2799975941;
1303;N070GAY_S01H;AD700020805093;11;;Avenue Charles Couyba;;Arc-lès-Gray;70100;70026;895187.877269549;6708977.27230251;0060;ADRNIVX_0000000354866199;;;2018700026000AW0241;895194.77459968;6708979.52559075;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800006C7929C1A7512B4187676D51BC975941;
18362;N070GAY_S01H;AD700020805121;2;;Quai de l'Écluse;;Gray;70100;70279;895179.409985821;6708759.72043446;0144;ADRNIVX_0000000354866212;895172.817558097;6708761.69761102;2018700279000AE0442;895175.074059282;6708759.83617334;;;;;2;1;2;1;3;1;;2;I;;;;;;;f;E;;2018-06-18 00:00:00;;;;;RANDSTAD;Entreprises;;;;01010000206A08000057A9E9D196512B4124991BEE85975941;
19570;N070GAY_S01H;AD700020805122;8;;Rue de Paris;;Gray;70100;70279;895180.90462174;6708855.55434297;0390;ADRNIVX_0000000278283406;895175.215500405;6708840.24725859;2018700279000AH0072;895197.933387922;6708850.51774406;;;;;2;3;2;3;5;2;;2;I;;;;;;;f;E;;2018-06-18 00:00:00;;;;;GRAY PIECES AUTO;Grainterie Peche;ARCHITECTE;Entreprises;Entreprises;Artisans ou libérales;;;;01010000206A080000AC942ACF99512B41F05A7AE39D975941;
18192;N070GAY_S01H;AD700020805123;6;;Rue de Paris;;Gray;70100;70279;895202.184436217;6708806.57409433;0390;ADRNIVX_0000000278283404;895187.075868992;6708798.1777412;2018700279000AH0051;895209.017007819;6708807.33384067;;;;;6;1;6;1;7;0;;2;I;;;;;;;f;E;;2018-06-18 00:00:00;;;;;MEDECIN;Artisans ou libérales;;;;01010000206A080000806C6E5EC4512B4126F6BDA491975941;
17988;N070GAY_S01H;AD700020805126;1;;Rue Vergy;;Gray;70100;70279;895196.675835559;6708820.59671315;0610;ADRNIVX_0000000278283448;895212.297960248;6708819.90158876;2018700279000AH0072;895197.933387922;6708850.51774406;;;;;2;0;2;0;2;0;;2;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800004C1E075AB9512B415E8C302695975941;
1335;N070GAY_S01H;AD700020805197;21;;Rue Louis Chauveau;;Arc-lès-Gray;70100;70026;894708.519133322;6709128.95560574;0220;ADRNIVX_0000000278282587;894697.186162775;6709090.22216961;2018700026000AW0004;894708.861529831;6709115.07723629;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-11 00:00:00;;;;;;;;;;01010000206A080000BED7CB09E94D2B41FAA4283DE2975941;
17987;N070GAY_S01H;AD700020805222;28;;Rue Louis Chauveau;;Gray;70100;70279;894722.852797662;6708813.07293673;0268;ADRNIVX_0000000278283520;894733.898108072;6708832.44835814;2018700279000AE0440;894722.603963197;6708826.80150066;;;;;12;1;12;1;13;1;;7;I;;;;;;;f;E;;2018-06-15 00:00:00;;;;;FIOUL EXTRA;Entreprises;;;;01010000206A0800002CE5A1B4054E2B41D5FEAA4493975941;
19066;N070GAY_S01H;AD700020805223;11;;Quai Villeneuve;;Gray;70100;70279;894812.820160885;6708814.85117773;0650;ADRNIVX_0000000278283571;894811.993523868;6708793.6589726;2018700279000AE0473;894812.466228392;6708807.31534104;;;;;4;1;4;1;5;1;;2;I;;;;;;;f;E;;2018-06-15 00:00:00;;;;;MUTUALITE SOCIAL AGRICOLE;Entreprises;;;;01010000206A080000A420ECA3B94E2B412AB279B693975941;
;N070GAY_S01H;AD700020805224;2;;Quai Villeneuve;;Gray;70100;70279;895060.778812977;6708772.07762805;0650;ADRNIVX_0000000278283470;895063.162858918;6708764.99101873;2018700279000AE0211;895066.222538686;6708771.8714433;;;;;0;2;0;2;2;2;;2;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;VIT NET;TECHNIFERM;Entreprises;Entreprises;;;;01010000206A0800001893C08EA9502B419FDBF70489975941;
